CODIGO,IDREPARACION,PRESUPUESTO,FECHA,ESTADO,CONTACTO,DETALLE,FECHA_AUD,HORA_AUD,IMPUESTOS,TOTAL,CODIMPUESTO,CLIENTE,FACTURADO,MONEDA,ENLACE,IDORDENSERVICIO
1721,1721,0,2018-11-01,1,,,2020-11-05,10:26:06.229000,0,0,1,33,N,1,,
1722,1722,0,2018-11-16,1,,,2020-11-05,10:26:06.229000,0,0,1,33,N,1,,
1532,1532,,,1,,,2018-09-04,09:38:14.265000,,,,439,N,,,
1533,1533,0,2018-09-20,1,,,2020-11-05,10:26:06.051000,0,0,1,443,N,1,,
1534,1534,0,2018-09-05,1,,,2020-11-05,10:26:06.055000,0,0,1,355,N,1,,
1537,1537,0,2018-11-10,1,,,2020-11-05,10:26:06.058000,0,0,1,5,N,1,,
1725,1725,0,2018-10-08,1,,,2020-11-05,10:26:06.231000,0,0,1,209,N,1,,
1758,1758,0,2018-10-24,1,,,2020-11-05,10:26:06.190000,0,0,1,26,N,1,,
1726,1726,0,2018-10-05,1,,,2020-11-05,10:26:06.231000,0,0,1,141,N,1,,
1727,1727,0,2018-10-05,1,,,2020-11-05,10:26:06.232000,0,0,1,141,N,1,,
1759,1759,0,2018-11-26,1,,,2020-11-05,10:26:06.219000,0,0,1,26,N,1,,
1728,1728,0,2018-10-05,1,,,2020-11-05,10:26:06.232000,0,0,1,141,N,1,,
1729,1729,0,2018-10-02,1,,,2020-11-05,10:26:06.233000,0,0,1,209,N,1,,
1760,1760,0,2018-10-15,1,,,2022-04-19,13:37:21.585000,0,0,1,380,N,1,,
1833,1833,0,2018-10-30,1,,,2020-11-05,10:26:06.378000,0,0,1,498,N,1,,
1749,1749,0,2018-10-23,1,,,2020-11-05,10:26:06.341000,0,0,1,83,N,1,,
1607,1607,0,2018-09-20,1,,,2020-11-05,10:26:06.030000,0,0,1,459,N,1,,
1750,1750,0,2018-10-15,1,,,2020-11-05,10:26:06.319000,0,0,1,77,N,1,,
1608,1608,0,2018-09-20,1,,,2020-11-05,10:26:06.043000,0,0,1,459,N,1,,
1609,1609,0,2018-09-20,1,,,2022-06-14,10:49:28.585000,0,0,1,199,N,1,,
1539,1539,0,2018-10-25,1,,,2022-03-08,11:39:55.800000,0,0,1,179,N,1,,
1730,1730,0,2018-10-04,1,,,2020-11-05,10:26:06.321000,0,0,1,209,N,1,,
1731,1731,0,2018-10-31,1,,,2020-11-05,10:26:06.323000,0,0,1,479,N,1,,
1543,1543,0,2018-09-20,1,,,2020-11-05,10:26:06.058000,0,0,1,445,N,1,,
1540,1540,0,2018-09-12,1,,,2020-11-05,10:26:06.059000,0,0,1,33,N,1,,
1732,1732,0,2018-10-05,1,,,2021-07-22,10:04:27.271000,0,0,1,351,N,1,,
1545,1545,0,2018-09-27,1,,,2021-08-23,09:18:30.108000,0,0,1,4,N,1,,
1733,1733,0,2018-11-02,1,,,2020-11-05,10:26:06.243000,0,0,1,77,N,1,,
1734,1734,0,2018-10-04,1,,,2020-11-05,10:26:06.323000,0,0,1,17,N,1,,
1735,1735,0,2018-11-02,1,,,2020-11-05,10:26:06.324000,0,0,1,5,N,1,,
1736,1736,0,2018-10-15,1,,,2020-11-05,10:26:06.324000,0,0,1,4,N,1,,
1737,1737,0,2018-10-15,1,,,2020-11-05,10:26:06.324000,0,0,1,4,N,1,,
1738,1738,0,2018-11-01,1,,,2020-11-05,10:26:06.326000,0,0,1,309,N,1,,
1541,1541,0,2018-09-20,1,,,2020-11-05,10:26:05.708000,0,0,1,356,N,1,,
1544,1544,0,2018-09-07,1,,,2020-11-05,10:26:06.059000,0,0,1,446,N,1,,
1542,1542,0,2018-09-20,1,,,2020-11-05,10:26:06.056000,0,0,1,356,N,1,,
1739,1739,0,2018-10-15,1,,,2024-01-09,13:05:25.359000,0,0,1,182,N,1,,
1740,1740,0,2018-10-15,1,,,2020-11-05,10:26:06.326000,0,0,1,363,N,1,,
1741,1741,0,2018-10-15,1,,,2020-11-05,10:26:06.327000,0,0,1,363,N,1,,
1801,1801,0,2018-10-24,1,,,2020-11-05,10:26:05.062000,0,0,1,493,N,1,,
1742,1742,0,2018-10-15,1,,,2020-11-05,10:26:06.330000,0,0,1,480,N,1,,
1802,1802,0,2018-10-23,1,,,2020-11-05,10:26:06.167000,0,0,1,83,N,1,,
1743,1743,0,2018-10-05,1,,,2020-11-05,10:26:06.330000,0,0,1,158,N,1,,
1744,1744,0,2018-10-05,1,,,2020-11-05,10:26:06.333000,0,0,1,158,N,1,,
1546,1546,0,2018-09-20,1,,,2020-11-05,10:26:06.061000,0,0,1,50,N,1,,
1572,1572,0,2019-01-14,1,,,2020-11-05,10:26:06.079000,0,0,1,186,N,1,,
1547,1547,0,2018-09-27,1,,,2020-11-05,10:26:06.061000,0,0,1,212,N,1,,
1745,1745,0,2018-10-15,1,,,2020-11-05,10:26:06.333000,0,0,1,481,N,1,,
1548,1548,0,2018-09-27,1,,,2020-11-05,10:26:06.061000,0,0,1,212,N,1,,
1549,1549,0,2018-09-07,1,,,2020-11-05,10:26:06.061000,0,0,1,17,N,1,,
1746,1746,0,2018-10-15,1,,,2020-11-05,10:26:06.334000,0,0,1,481,N,1,,
1550,1550,0,2018-09-11,1,,,2020-12-01,17:29:02.753000,0,0,1,137,N,1,,
1551,1551,0,2018-11-01,1,,,2020-11-05,10:26:06.062000,0,0,1,440,N,1,,
1552,1552,0,2018-09-20,1,,,2020-11-05,10:26:06.062000,0,0,1,5,N,1,,
1747,1747,0,2018-11-16,1,,,2020-11-05,10:26:06.337000,0,0,1,482,N,1,,
1553,1553,0,2018-09-11,1,,,2020-11-05,10:26:06.049000,0,0,1,303,N,1,,
1748,1748,0,2018-10-15,1,,,2020-11-05,10:26:06.340000,0,0,1,483,N,1,,
1554,1554,0,2018-09-07,1,,,2020-11-05,10:26:06.060000,0,0,1,400,N,1,,
1555,1555,0,2018-09-07,1,,,2020-11-05,10:26:06.062000,0,0,1,400,N,1,,
1556,1556,0,2018-09-07,1,,,2020-11-05,10:26:06.063000,0,0,1,400,N,1,,
1557,1557,0,2018-09-07,1,,,2020-11-05,10:26:06.063000,0,0,1,400,N,1,,
1558,1558,0,2018-10-15,1,,,2020-11-05,10:26:06.064000,0,0,1,400,N,1,,
1559,1559,0,2018-10-05,1,,,2020-11-05,10:26:06.066000,0,0,1,447,N,1,,
1560,1560,0,2018-09-20,1,,,2020-11-05,10:26:06.066000,0,0,1,10,N,1,,
1561,1561,0,2018-09-20,1,,,2020-11-05,10:26:06.067000,0,0,1,448,N,1,,
1562,1562,0,2018-10-05,1,,,2020-11-05,10:26:06.067000,0,0,1,438,N,1,,
1563,1563,0,2018-09-11,1,,,2020-11-05,10:26:06.067000,0,0,1,438,N,1,,
1564,1564,0,2018-09-20,1,,,2020-11-05,10:26:06.068000,0,0,1,228,N,1,,
1565,1565,0,2018-09-20,1,,,2020-11-05,10:26:06.074000,0,0,1,97,N,1,,
1566,1566,0,2018-10-05,1,,,2020-11-05,10:26:06.081000,0,0,1,97,N,1,,
1567,1567,,,1,,,2018-10-09,18:45:23.848000,,,,97,N,,,
1568,1568,0,2018-10-05,1,,,2023-11-29,14:48:02.896000,0,0,1,97,N,1,,
1569,1569,0,2018-09-11,1,,,2020-11-05,10:26:06.087000,0,0,1,449,N,1,,
1573,1573,0,2018-09-20,1,,,2020-11-05,10:26:06.111000,0,0,1,5,N,1,,
1570,1570,0,2018-09-11,1,,,2020-11-05,10:26:06.108000,0,0,1,449,N,1,,
1588,1588,0,2018-09-21,1,,,2022-02-02,11:24:02.346000,0,0,1,417,N,1,,
1571,1571,0,2018-09-11,1,,,2020-11-05,10:26:06.113000,0,0,1,449,N,1,,
1574,1574,0,2018-09-20,1,,,2020-11-05,10:26:06.115000,0,0,1,136,N,1,,
1761,1761,0,2018-10-15,1,,,2022-04-19,13:37:26.753000,0,0,1,380,N,1,,
1765,1765,0,2018-10-15,1,,,2020-11-05,10:26:06.342000,0,0,1,487,N,1,,
1762,1762,0,2018-10-15,1,,,2020-11-05,10:26:06.329000,0,0,1,485,N,1,,
1575,1575,0,2018-10-15,1,,,2020-11-05,10:26:06.122000,0,0,1,33,N,1,,
1773,1773,0,2018-10-15,1,,,2022-08-30,17:25:41.029000,0,0,1,463,N,1,,
1763,1763,,,1,,,2019-09-18,14:48:27.673000,,,,486,N,,,
1764,1764,0,2018-11-02,1,,,2020-11-05,10:26:06.342000,0,0,1,51,N,1,,
1766,1766,0,2018-10-24,1,,,2020-11-05,10:26:06.342000,0,0,1,136,N,1,,
1576,1576,0,2018-09-20,1,,,2020-11-05,10:26:06.085000,0,0,1,77,N,1,,
1767,1767,0,2018-10-24,1,,,2020-11-05,10:26:06.342000,0,0,1,136,N,1,,
1698,1698,0,2018-10-05,1,,,2020-11-05,10:26:06.361000,0,0,1,203,N,1,,
1577,1577,0,2018-09-20,1,,,2020-11-05,10:26:06.119000,0,0,1,77,N,1,,
1589,1589,0,2018-09-20,1,,,2020-11-05,10:26:06.136000,0,0,1,136,N,1,,
1578,1578,0,2018-09-20,1,,,2020-11-05,10:26:06.122000,0,0,1,26,N,1,,
1579,1579,0,2018-10-24,1,,,2020-11-05,10:26:06.122000,0,0,1,451,N,1,,
1768,1768,0,2018-10-15,1,,,2020-11-05,10:26:06.343000,0,0,1,4,N,1,,
1580,1580,0,2018-09-20,1,,,2020-11-05,10:26:06.123000,0,0,1,11,N,1,,
1582,1582,0,2018-09-14,1,,,2020-11-05,10:26:06.123000,0,0,1,452,N,1,,
1769,1769,0,2019-08-29,1,,,2020-11-05,10:26:06.343000,0,0,1,488,N,1,,
1583,1583,0,2018-10-05,1,,,2020-11-05,10:26:06.129000,0,0,1,453,N,1,,
1584,1584,0,2018-09-20,1,,,2020-11-05,10:26:06.129000,0,0,1,4,N,1,,
1770,1770,0,2018-10-30,1,,,2020-11-05,10:26:06.343000,0,0,1,80,N,1,,
1585,1585,0,2018-09-21,1,,,2020-11-05,10:26:06.130000,0,0,1,90,N,1,,
1586,1586,0,2018-09-13,1,,,2020-11-05,10:26:06.133000,0,0,1,17,N,1,,
1587,1587,0,2018-09-20,1,,,2020-11-05,10:26:06.129000,0,0,1,454,N,1,,
1771,1771,0,2018-10-15,1,,,2020-11-05,10:26:06.352000,0,0,1,489,N,1,,
1772,1772,0,2018-10-23,1,,,2020-11-05,10:26:06.355000,0,0,1,83,N,1,,
1774,1774,0,2018-10-15,1,,,2020-11-05,10:26:06.347000,0,0,1,490,N,1,,
1784,1784,0,2018-11-02,1,,,2020-11-05,10:26:06.365000,0,0,1,46,N,1,,
1775,1775,0,2018-10-15,1,,,2020-11-05,10:26:06.356000,0,0,1,453,N,1,,
1788,1788,0,2018-11-01,1,,,2020-11-05,10:26:06.368000,0,0,1,51,N,1,,
1776,1776,0,2018-10-15,1,,,2020-11-05,10:26:06.358000,0,0,1,453,N,1,,
1803,1803,0,2018-10-24,1,,,2020-11-05,10:26:06.202000,0,0,1,99,N,1,,
1777,1777,0,2018-12-03,1,,,2020-11-05,10:26:06.359000,0,0,1,491,N,1,,
1778,1778,0,2018-11-02,1,,,2020-11-05,10:26:06.361000,0,0,1,20,N,1,,
1786,1786,0,2018-10-24,1,,,2020-11-05,10:26:06.368000,0,0,1,32,N,1,,
1779,1779,0,2018-10-24,1,,,2020-11-05,10:26:06.362000,0,0,1,5,N,1,,
1823,1823,0,2018-11-01,1,,,2020-11-05,10:26:06.168000,0,0,1,496,N,1,,
1780,1780,0,2018-10-09,1,,,2020-11-05,10:26:06.364000,0,0,1,26,N,1,,
1699,1699,0,2018-10-05,1,,,2020-11-05,10:26:06.368000,0,0,1,364,N,1,,
1804,1804,0,2018-10-24,1,,,2020-11-05,10:26:06.226000,0,0,1,138,N,1,,
1781,1781,0,2018-10-24,1,,,2020-11-05,10:26:06.364000,0,0,1,26,N,1,,
1789,1789,0,2018-11-01,1,,,2022-02-11,15:46:06.726000,0,0,1,355,N,1,,
1790,1790,0,2018-10-24,1,,,2020-11-05,10:26:06.369000,0,0,1,125,N,1,,
1791,1791,0,2018-10-24,1,,,2020-11-05,10:26:06.369000,0,0,1,136,N,1,,
1782,1782,0,2018-10-15,1,,,2020-11-05,10:26:06.345000,0,0,1,366,N,1,,
1792,1792,0,2018-10-24,1,,,2020-11-05,10:26:06.369000,0,0,1,136,N,1,,
1751,1751,0,2018-10-15,1,,,2020-11-05,10:26:06.386000,0,0,1,32,N,1,,
1783,1783,0,2018-10-10,1,,,2020-11-05,10:26:06.360000,0,0,1,33,N,1,,
1787,1787,0,2018-10-24,1,,,2020-11-05,10:26:06.368000,0,0,1,382,N,1,,
1785,1785,0,2018-10-24,1,,,2020-11-05,10:26:06.367000,0,0,1,98,N,1,,
1793,1793,0,2018-10-24,1,,,2020-11-05,10:26:06.370000,0,0,1,368,N,1,,
1794,1794,0,2018-11-01,1,,,2022-08-23,11:40:01.017000,0,0,1,26,N,1,,
1623,1623,0,2018-09-20,1,,,2020-11-05,10:26:06.150000,0,0,1,209,N,1,,
1805,1805,0,2018-11-02,1,,,2020-11-05,10:26:06.324000,0,0,1,5,N,1,,
1814,1814,0,2018-11-01,1,,,2024-06-08,12:44:24.102000,0,0,1,79,N,1,,
1806,1806,0,2018-11-02,1,,,2020-11-05,10:26:06.330000,0,0,1,5,N,1,,
5559,5559,0,2020-11-11,3,,- Presupuesto Aceptado la fecha: 11/11/20 CLAUDIA,2021-02-02,13:29:16.031000,0,0,1,46,N,1,,
1807,1807,0,2018-10-24,1,,,2020-11-05,10:26:06.341000,0,0,1,156,N,1,,
1815,1815,0,2018-11-01,1,,,2020-11-05,10:26:06.376000,0,0,1,77,N,1,,
1808,1808,0,2018-10-24,1,,,2020-11-05,10:26:06.349000,0,0,1,494,N,1,,
1631,1631,0,2018-11-16,1,,,2020-11-05,10:26:06.138000,0,0,1,33,N,1,,
1602,1602,,,1,,,2018-09-12,11:02:34.619000,,,,456,N,,,
1809,1809,0,2018-10-23,1,,,2020-11-05,10:26:06.370000,0,0,1,83,N,1,,
1603,1603,0,2018-09-14,1,,,2020-11-05,10:26:06.134000,0,0,1,456,N,1,,
1816,1816,0,2018-12-22,1,,,2020-11-05,10:26:06.376000,0,0,1,495,N,1,,
1604,1604,0,2018-09-20,1,,,2020-11-05,10:26:06.136000,0,0,1,154,N,1,,
1632,1632,0,2018-10-05,1,,,2020-11-05,10:26:06.138000,0,0,1,272,N,1,,
1605,1605,0,2018-09-20,1,,,2020-11-05,10:26:06.136000,0,0,1,457,N,1,,
1810,1810,0,2018-11-01,1,,,2020-11-05,10:26:06.370000,0,0,1,83,N,1,,
1606,1606,0,2018-10-05,1,,,2023-12-01,15:15:00.362000,0,0,1,458,N,1,,
1811,1811,0,2018-10-24,1,,,2020-11-05,10:26:06.370000,0,0,1,373,N,1,,
1610,1610,0,2018-09-20,1,,,2020-11-05,10:26:06.139000,0,0,1,460,N,1,,
1812,1812,0,2018-10-18,1,,,2020-11-05,10:26:06.371000,0,0,1,297,N,1,,
1611,1611,0,2018-09-14,1,,,2020-11-05,10:26:06.139000,0,0,1,363,N,1,,
1612,1612,0,2018-09-13,1,,,2020-11-05,10:26:06.144000,0,0,1,26,N,1,,
1813,1813,0,2018-10-24,1,,,2024-06-08,12:44:36.753000,0,0,1,79,N,1,,
1613,1613,0,2018-09-20,1,,,2020-11-05,10:26:06.144000,0,0,1,26,N,1,,
1614,1614,0,2018-09-27,1,,,2020-11-05,10:26:06.145000,0,0,1,26,N,1,,
1615,1615,0,2018-09-13,1,,,2020-11-05,10:26:06.145000,0,0,1,26,N,1,,
1590,1590,0,2018-11-01,1,,,2020-11-05,10:26:06.220000,0,0,1,280,N,1,,
1591,1591,0,2018-09-12,1,,,2020-11-05,10:26:06.220000,0,0,1,455,N,1,,
1592,1592,0,2018-09-12,1,,,2020-11-05,10:26:06.221000,0,0,1,398,N,1,,
1817,1817,0,2018-10-24,1,,,2020-11-05,10:26:06.377000,0,0,1,143,N,1,,
1818,1818,0,2018-11-01,1,,,2020-11-05,10:26:06.371000,0,0,1,97,N,1,,
1795,1795,0,2018-10-25,1,,,2020-11-05,10:26:06.421000,0,0,1,370,N,1,,
1819,1819,0,2018-11-02,1,,,2020-11-05,10:26:06.373000,0,0,1,26,N,1,,
1820,1820,0,2018-10-25,1,,,2020-11-05,10:26:06.377000,0,0,1,302,N,1,,
1821,1821,0,2018-10-20,1,,,2020-11-05,10:26:06.379000,0,0,1,122,N,1,,
1822,1822,0,2018-10-24,1,,,2020-11-05,10:26:06.384000,0,0,1,397,N,1,,
1824,1824,0,2018-11-16,1,,,2020-11-05,10:26:06.386000,0,0,1,497,N,1,,
1825,1825,0,2019-08-08,1,,,2020-11-05,10:26:06.388000,0,0,1,28,N,1,,
1752,1752,0,2018-12-26,1,,,2020-11-05,10:26:06.422000,0,0,1,484,N,1,,
1826,1826,0,2018-11-02,1,,,2020-11-05,10:26:06.379000,0,0,1,17,N,1,,
1753,1753,0,2018-10-05,1,,,2020-11-05,10:26:06.424000,0,0,1,484,N,1,,
1827,1827,0,2018-11-01,1,,,2020-11-05,10:26:06.386000,0,0,1,228,N,1,,
1828,1828,0,2018-10-24,1,,,2020-11-05,10:26:06.389000,0,0,1,55,N,1,,
1829,1829,0,2018-11-01,1,,,2020-11-05,10:26:06.391000,0,0,1,14,N,1,,
1830,1830,0,2018-10-24,1,,,2020-11-05,10:26:06.396000,0,0,1,77,N,1,,
1754,1754,0,2018-12-26,1,,,2020-11-05,10:26:06.450000,0,0,1,484,N,1,,
1831,1831,0,2018-11-07,1,,,2020-11-05,10:26:06.398000,0,0,1,104,N,1,,
1593,1593,0,2018-10-15,1,,,2020-11-05,10:26:06.235000,0,0,1,50,N,1,,
1755,1755,0,2018-12-26,1,,,2020-11-05,10:26:06.452000,0,0,1,484,N,1,,
1594,1594,0,2018-12-03,1,,,2020-11-05,10:26:06.235000,0,0,1,5,N,1,,
1595,1595,0,2018-10-24,1,,,2020-11-05,10:26:06.238000,0,0,1,4,N,1,,
1596,1596,0,2018-09-14,1,,,2020-11-05,10:26:06.238000,0,0,1,363,N,1,,
1597,1597,0,2018-09-13,1,,,2020-11-05,10:26:06.241000,0,0,1,363,N,1,,
1598,1598,0,2018-09-14,1,,,2020-11-05,10:26:06.243000,0,0,1,452,N,1,,
1840,1840,0,2018-11-01,1,,,2020-11-05,10:26:06.397000,0,0,1,26,N,1,,
1832,1832,0,2018-11-01,1,,,2020-11-05,10:26:06.392000,0,0,1,4,N,1,,
1902,1902,0,2018-11-07,1,,,2020-11-05,10:26:04.622000,0,0,1,492,N,1,,
5560,5560,0,2020-11-11,3,,- Presupuesto Aceptado la fecha: 11/11/20,2021-10-25,16:42:49.844000,0,0,1,303,N,1,,
1834,1834,0,2019-08-08,1,,,2020-11-05,10:26:06.388000,0,0,1,64,N,1,,
1841,1841,0,2018-11-01,1,,,2020-11-05,10:26:06.410000,0,0,1,83,N,1,,
1835,1835,0,2018-10-24,1,,,2020-11-05,10:26:06.399000,0,0,1,33,N,1,,
1845,1845,0,2018-10-24,1,,,2020-11-05,10:26:06.408000,0,0,1,499,N,1,,
5666,5666,0,2020-12-04,3,,"- Presupuesto Presupuestado la fecha: 04/12/20
- Presupuesto Aceptado la fecha: 07/12/20",2020-12-09,12:52:22.460000,0,0,1,548,N,1,,
1836,1836,0,2018-11-21,1,,,2020-11-05,10:26:06.401000,0,0,1,33,N,1,,
1842,1842,0,2018-11-01,1,,,2020-11-05,10:26:06.411000,0,0,1,83,N,1,,
6390,6390,0,2021-05-04,3,,- Presupuesto Aceptado la fecha: 04/05/21 X TEL DANIEL,2022-06-02,11:12:35.158000,0,0,1,121,N,1,,
1837,1837,0,2018-11-21,1,,,2020-11-05,10:26:06.402000,0,0,1,33,N,1,,
5667,5667,0,2020-12-07,3,,- Presupuesto Aceptado la fecha: 10/12/20,2020-12-15,16:37:41.462000,0,0,1,1124,N,1,,
6604,6604,0,2021-06-16,4,,"- Presupuesto Presupuestado la fecha: 16/06/21  X TEL CITLALI
- Presupuesto No Aceptado la fecha: 16/06/21 X TEL CITLALI
- Costo $ 0.00",2021-09-28,12:58:56.144000,0,0,1,199,N,1,,
1838,1838,0,2018-11-01,1,,,2020-11-05,10:26:06.402000,0,0,1,137,N,1,,
1846,1846,0,2018-11-10,1,,,2020-11-05,10:26:06.408000,0,0,1,83,N,1,,
1843,1843,0,2018-10-24,1,,,2020-11-05,10:26:06.418000,0,0,1,50,N,1,,
1839,1839,0,2018-10-24,1,,,2020-11-05,10:26:06.406000,0,0,1,275,N,1,,
5673,5673,0,2020-12-05,3,,"- Presupuesto Presupuestado la fecha: 05/12/20
- Presupuesto Aceptado la fecha: 05/12/20",2021-01-12,09:57:51.196000,0,0,1,766,N,1,,
1844,1844,0,2018-11-01,1,,,2020-11-05,10:26:06.403000,0,0,1,143,N,1,,
1756,1756,0,2018-10-10,1,,,2020-11-05,10:26:06.461000,0,0,1,33,N,1,,
1903,1903,0,2018-11-06,1,,,2020-11-05,10:26:05.606000,0,0,1,509,N,1,,
1847,1847,0,2018-11-26,1,,,2020-11-05,10:26:06.410000,0,0,1,355,N,1,,
1757,1757,0,2018-10-10,1,,,2020-11-05,10:26:06.462000,0,0,1,33,N,1,,
1796,1796,0,2018-10-24,1,,,2020-11-05,10:26:06.473000,0,0,1,194,N,1,,
1904,1904,0,2018-11-16,1,,,2020-11-05,10:26:06.516000,0,0,1,28,N,1,,
1912,1912,0,2018-11-21,1,,,2020-11-05,10:26:06.517000,0,0,1,51,N,1,,
1905,1905,0,2018-11-16,1,,,2020-11-05,10:26:06.521000,0,0,1,28,N,1,,
1599,1599,0,2018-09-27,1,,,2020-11-05,10:26:06.334000,0,0,1,158,N,1,,
1917,1917,0,2018-11-14,1,,,2020-11-05,10:26:06.523000,0,0,1,297,N,1,,
1600,1600,0,2018-11-02,1,,,2020-11-05,10:26:05.907000,0,0,1,23,N,1,,
1616,1616,0,2018-09-13,1,,,2020-11-05,10:26:06.145000,0,0,1,97,N,1,,
1601,1601,0,2018-09-13,1,,,2020-11-05,10:26:05.940000,0,0,1,17,N,1,,
1906,1906,0,2018-11-16,1,,,2020-11-05,10:26:06.523000,0,0,1,4,N,1,,
1910,1910,0,2018-11-16,1,,,2020-11-05,10:26:06.491000,0,0,1,5,N,1,,
1617,1617,0,2018-09-20,1,,,2020-11-05,10:26:06.146000,0,0,1,297,N,1,,
1618,1618,0,2018-09-20,1,,,2022-03-11,13:37:44.645000,0,0,1,97,N,1,,
1907,1907,0,2019-01-02,1,,,2020-11-05,10:26:06.524000,0,0,1,4,N,1,,
1619,1619,0,2018-09-13,1,,,2020-11-05,10:26:06.146000,0,0,1,97,N,1,,
1908,1908,0,2018-11-05,1,,,2020-11-05,10:26:06.525000,0,0,1,510,N,1,,
1620,1620,0,2018-10-05,1,,,2020-11-05,10:26:06.041000,0,0,1,295,N,1,,
1913,1913,0,2018-11-16,1,,,2020-11-05,10:26:06.525000,0,0,1,297,N,1,,
1909,1909,0,2018-11-16,1,,,2020-11-05,10:26:06.471000,0,0,1,185,N,1,,
1621,1621,0,2018-09-21,1,,,2020-11-05,10:26:06.149000,0,0,1,20,N,1,,
1911,1911,0,2018-12-03,1,,,2020-11-05,10:26:06.515000,0,0,1,511,N,1,,
1914,1914,0,2018-11-16,1,,,2020-11-05,10:26:06.156000,0,0,1,68,N,1,,
1624,1624,0,2018-11-02,1,,,2020-11-05,10:26:06.150000,0,0,1,233,N,1,,
1625,1625,0,2018-09-20,1,,,2020-11-05,10:26:06.151000,0,0,1,323,N,1,,
1626,1626,0,2018-09-17,1,,,2020-11-05,10:26:06.151000,0,0,1,17,N,1,,
1915,1915,0,2018-11-10,1,,,2020-11-05,10:26:06.481000,0,0,1,83,N,1,,
1627,1627,0,2018-09-20,1,,,2023-12-05,10:43:13.511000,0,0,1,30,N,1,,
1628,1628,0,2018-09-20,1,,,2021-03-11,11:48:54.034000,0,0,1,137,N,1,,
1854,1854,,,1,,,2018-10-25,19:30:02.505000,,,,500,N,,,
1878,1878,0,2018-11-10,1,,,2020-11-05,10:26:06.467000,0,0,1,141,N,1,,
1916,1916,0,2018-11-07,1,,,2020-11-05,10:26:06.492000,0,0,1,159,N,1,,
1927,1927,0,2018-11-10,1,,,2020-11-05,10:26:06.534000,0,0,1,121,N,1,,
1928,1928,0,2018-11-16,1,,,2020-11-05,10:26:06.541000,0,0,1,366,N,1,,
2016,2016,0,2018-11-29,1,,,2020-11-05,10:26:06.658000,0,0,1,5,N,1,,
1929,1929,0,2018-11-09,1,,,2020-11-05,10:26:06.541000,0,0,1,137,N,1,,
1918,1918,0,2018-11-10,1,,,2020-11-05,10:26:06.528000,0,0,1,497,N,1,,
1875,1875,0,2018-11-10,1,,,2020-11-05,10:26:06.474000,0,0,1,26,N,1,,
1925,1925,0,2018-11-09,1,,,2020-11-05,10:26:06.533000,0,0,1,20,N,1,,
1919,1919,0,2018-11-10,1,,,2020-11-05,10:26:06.529000,0,0,1,4,N,1,,
1797,1797,,,1,,,2019-05-17,13:49:33.020000,,,,196,N,,,
1798,1798,,,1,,,2024-09-10,15:35:59.865000,,,,492,N,,,
1658,1658,0,2018-10-24,1,,,2021-06-18,17:18:37.872000,0,0,1,26,N,1,,
1659,1659,0,2018-11-02,1,,,2020-11-13,17:04:37.851000,0,0,1,26,N,1,,
1876,1876,0,2018-11-01,1,,,2020-11-05,10:26:06.478000,0,0,1,468,N,1,,
1660,1660,0,2018-10-15,1,,,2020-11-05,10:26:06.378000,0,0,1,26,N,1,,
1661,1661,0,2018-10-15,1,,,2020-11-05,10:26:06.379000,0,0,1,26,N,1,,
1662,1662,0,2018-10-15,1,,,2020-11-05,10:26:06.385000,0,0,1,26,N,1,,
1920,1920,0,2019-06-07,3,,- Presupuesto Aceptado la fecha: 07/06/19,2020-11-05,10:26:06.533000,0,0,1,492,N,1,,
1877,1877,0,2018-11-07,1,,,2020-11-05,10:26:06.479000,0,0,1,80,N,1,,
1921,1921,0,2018-12-18,1,,,2020-11-05,10:26:06.529000,0,0,1,97,N,1,,
1922,1922,0,2018-11-16,1,,,2020-11-05,10:26:06.530000,0,0,1,97,N,1,,
1923,1923,0,2018-11-16,1,,,2020-11-05,10:26:06.529000,0,0,1,97,N,1,,
1880,1880,0,2018-11-05,1,,,2020-11-05,10:26:06.484000,0,0,1,80,N,1,,
1879,1879,0,2018-11-02,1,,,2020-11-05,10:26:06.475000,0,0,1,141,N,1,,
1924,1924,0,2018-11-16,1,,,2020-11-05,10:26:06.531000,0,0,1,94,N,1,,
1926,1926,0,2019-01-18,1,,,2020-11-05,10:26:06.534000,0,0,1,20,N,1,,
1930,1930,0,2018-11-26,1,,,2020-11-05,10:26:06.541000,0,0,1,512,N,1,,
1881,1881,0,2018-11-02,1,,,2020-11-05,10:26:06.469000,0,0,1,90,N,1,,
1988,1988,0,2018-12-03,1,,,2020-11-05,10:26:06.529000,0,0,1,525,N,1,,
1663,1663,0,2018-09-27,1,,,2020-11-05,10:26:06.396000,0,0,1,334,N,1,,
1931,1931,0,2019-05-10,4,,"
- Presupuesto No Aceptado la fecha: 10/05/19
- Costo $ 0.00",2020-11-05,10:26:06.541000,0,0,1,233,N,1,,
1882,1882,0,2018-10-31,1,,,2020-11-05,10:26:06.480000,0,0,1,275,N,1,,
2069,2069,0,2018-12-06,1,,,2020-11-05,10:26:03.612000,0,0,1,12,N,1,,
1932,1932,0,2019-05-10,1,,,2020-11-05,10:26:06.544000,0,0,1,233,N,1,,
1989,1989,0,2018-11-26,1,,,2020-11-05,10:26:06.525000,0,0,1,232,N,1,,
1933,1933,0,2018-11-16,1,,,2020-11-05,10:26:06.547000,0,0,1,158,N,1,,
