IDREPARACION,FECHA,HORA,ESTADO
3950,2020-01-10,18:05:32.640000,3
3967,2020-01-11,09:41:27.627000,1
3968,2020-01-11,12:03:37.471000,1
3969,2020-01-11,12:27:21.402000,1
3970,2020-01-11,12:28:58.441000,1
3954,2020-01-11,12:37:07.668000,3
3955,2020-01-11,12:40:15.178000,3
3915,2020-01-11,12:43:35.587000,3
3971,2020-01-11,13:03:29.760000,1
3972,2020-01-11,13:06:13.566000,1
3956,2020-01-13,09:46:54.263000,3
3973,2020-01-13,11:53:29.098000,1
3974,2020-01-13,11:55:38.517000,1
3975,2020-01-13,11:57:24.966000,1
3976,2020-01-13,11:59:29.695000,1
3977,2020-01-13,12:01:20.620000,1
3978,2020-01-13,12:07:41.815000,1
3419,2020-01-13,12:15:16.215000,3
3979,2020-01-13,12:22:31.878000,1
3980,2020-01-13,13:40:50.981000,1
3981,2020-01-13,13:52:13.389000,1
3982,2020-01-13,14:49:41.913000,1
3983,2020-01-13,14:54:37.483000,1
3910,2020-01-13,15:10:28.699000,3
3911,2020-01-13,15:11:19.559000,3
3935,2020-01-13,15:12:30.068000,3
3936,2020-01-13,15:12:59.088000,3
3912,2020-01-13,16:37:59.085000,3
3984,2020-01-13,16:42:22.492000,1
3985,2020-01-13,16:43:46.759000,1
3986,2020-01-14,10:09:43.853000,1
3987,2020-01-14,10:10:21.890000,1
3942,2020-01-14,10:25:50.387000,3
3958,2020-01-14,10:32:30.768000,3
3988,2020-01-14,11:23:47.702000,1
3882,2020-01-14,11:39:59.826000,3
3966,2020-01-14,12:27:55.835000,3
3989,2020-01-14,12:54:14.172000,1
3989,2020-01-14,13:20:14.730000,3
3990,2020-01-14,14:55:48.038000,1
3905,2020-01-14,15:54:14.671000,3
3991,2020-01-14,16:37:25.300000,1
3987,2020-01-14,16:37:49.671000,3
3933,2020-01-14,17:34:49.609000,3
3992,2020-01-15,10:49:29.882000,1
3993,2020-01-15,11:04:22.920000,1
3994,2020-01-15,11:06:53.436000,1
3995,2020-01-15,11:09:37.604000,1
3996,2020-01-15,11:13:44.443000,1
3991,2020-01-15,11:18:44.147000,3
3997,2020-01-15,11:20:12.096000,1
3998,2020-01-15,12:25:23.140000,1
3999,2020-01-15,12:27:13.802000,1
4000,2020-01-15,13:51:52.253000,1
3953,2020-01-15,14:47:56.829000,3
4001,2020-01-15,16:43:28.804000,1
3967,2020-01-16,09:40:31.850000,3
4002,2020-01-16,11:01:13.817000,1
4003,2020-01-16,11:03:25.650000,1
3891,2020-01-16,11:42:34.302000,3
3975,2020-01-16,11:42:48.758000,3
3999,2020-01-16,12:04:48.643000,3
4004,2020-01-16,13:57:22.772000,1
4005,2020-01-16,14:39:56.004000,1
3974,2020-01-16,14:54:55.263000,3
3976,2020-01-16,14:55:12.477000,3
3990,2020-01-16,16:21:59.531000,3
4006,2020-01-16,16:38:36.127000,1
3983,2020-01-16,16:54:44.856000,3
4007,2020-01-16,17:14:29.716000,1
4008,2020-01-16,17:15:47.468000,1
4009,2020-01-16,17:17:05.174000,1
4010,2020-01-16,17:46:54.782000,1
4011,2020-01-17,10:11:22.309000,1
3998,2020-01-17,10:42:15.303000,3
3985,2020-01-17,11:19:22.572000,3
4012,2020-01-17,12:01:14.666000,1
4013,2020-01-17,13:10:26.802000,1
3979,2020-01-17,13:48:47.400000,3
4014,2020-01-17,15:50:48.612000,1
4015,2020-01-17,16:31:14.279000,1
4006,2020-01-17,18:00:58.337000,3
4016,2020-01-18,10:32:08.213000,1
4003,2020-01-18,10:36:42.152000,3
3055,2020-01-20,09:29:34.438000,3
4017,2020-01-20,10:27:33.230000,1
4018,2020-01-20,10:29:02.950000,1
4019,2020-01-20,11:13:48.794000,1
4020,2020-01-20,14:32:48.838000,1
4021,2020-01-20,15:56:21.790000,1
3986,2020-01-20,16:01:17.984000,3
4022,2020-01-20,16:26:09.835000,1
4001,2020-01-20,17:11:15.186000,3
3984,2020-01-20,17:17:42.297000,3
4023,2020-01-20,17:24:41.568000,1
4020,2020-01-20,17:30:01.369000,3
3988,2020-01-21,10:01:24.301000,3
4024,2020-01-21,10:46:41.504000,1
4025,2020-01-21,11:51:47.404000,1
4016,2020-01-21,14:02:45.323000,3
4026,2020-01-21,14:46:43.785000,1
4027,2020-01-21,15:04:45.945000,1
4028,2020-01-21,15:09:02.861000,1
4029,2020-01-21,15:48:40.496000,1
3951,2020-01-21,15:54:41.959000,3
3971,2020-01-21,15:55:50.003000,3
3972,2020-01-21,15:56:09.492000,3
4004,2020-01-21,16:31:40.792000,3
4011,2020-01-21,16:32:46.512000,3
4014,2020-01-21,17:33:36.319000,3
4024,2020-01-21,17:51:17.441000,3
3890,2020-01-22,09:45:42.525000,3
4025,2020-01-22,11:22:02.210000,3
3968,2020-01-22,11:30:25.411000,3
4030,2020-01-22,12:45:43.059000,1
3992,2020-01-22,12:51:52.295000,3
4031,2020-01-22,12:59:52.404000,1
4032,2020-01-22,13:00:47.346000,1
2827,2020-01-22,13:51:00.189000,3
3132,2020-01-22,13:51:43.774000,3
3578,2020-01-22,13:57:02.673000,3
3780,2020-01-22,13:57:33.981000,3
3952,2020-01-22,13:58:17.479000,3
3892,2020-01-22,13:59:09.774000,3
4012,2020-01-22,14:24:19.463000,3
2238,2020-01-22,14:25:07.689000,3
3546,2020-01-22,14:26:03.291000,3
1920,2020-01-22,14:28:04.635000,3
4033,2020-01-22,14:31:49.180000,1
4034,2020-01-22,14:32:01.688000,1
4035,2020-01-22,14:35:11.181000,1
2112,2020-01-22,14:59:48.390000,3
3517,2020-01-22,15:00:32.943000,3
3853,2020-01-22,15:00:53.503000,3
3921,2020-01-22,16:20:05.800000,3
4034,2020-01-22,16:56:39.910000,3
4013,2020-01-23,10:47:35.033000,3
4036,2020-01-23,12:41:56.864000,1
4037,2020-01-23,13:29:00.234000,1
4038,2020-01-23,13:29:15.450000,1
4039,2020-01-23,13:41:11.787000,1
3980,2020-01-23,14:24:48.463000,3
4040,2020-01-23,14:32:39.449000,1
3964,2020-01-23,16:11:02.034000,3
4041,2020-01-23,16:41:58.037000,1
3970,2020-01-23,17:21:54.479000,3
3969,2020-01-23,17:22:13.831000,3
4042,2020-01-24,09:18:31.975000,1
4043,2020-01-24,09:18:40.670000,1
4044,2020-01-24,10:39:21.309000,1
4045,2020-01-24,12:38:40.085000,1
4036,2020-01-24,12:54:50.011000,3
3928,2020-01-24,13:32:23.935000,3
4046,2020-01-24,13:50:01.139000,1
4047,2020-01-24,13:52:45.523000,1
4048,2020-01-24,15:00:52.141000,1
4026,2020-01-24,15:11:55,3
4049,2020-01-24,15:34:15.058000,1
4050,2020-01-24,15:56:19.762000,1
4051,2020-01-24,16:53:09.338000,1
4052,2020-01-27,09:42:48.590000,1
4038,2020-01-27,11:05:21.316000,3
4053,2020-01-27,11:20:20.315000,1
3766,2020-01-27,12:25:20.690000,3
4031,2020-01-27,12:25:43.195000,3
4030,2020-01-27,12:41:05.965000,3
4042,2020-01-27,13:36:23.071000,3
4043,2020-01-27,13:36:49.871000,3
4039,2020-01-27,16:02:32.004000,3
4052,2020-01-27,16:32:30.644000,3
4029,2020-01-27,16:50:26.036000,3
4054,2020-01-27,17:18:38.088000,1
4023,2020-01-28,10:42:14.977000,3
4055,2020-01-28,11:37:04.855000,1
4056,2020-01-28,11:44:43.439000,1
4054,2020-01-28,12:48:22.782000,3
4057,2020-01-28,13:12:06.412000,1
4057,2020-01-28,13:14:41.557000,3
3932,2020-01-28,13:18:03.263000,3
4055,2020-01-28,13:22:23.138000,3
3978,2020-01-28,13:30:38.891000,3
4058,2020-01-28,15:04:36.985000,1
4059,2020-01-28,15:07:06.873000,1
4033,2020-01-28,15:13:52.891000,3
4035,2020-01-28,15:14:20.344000,3
4010,2020-01-28,16:25:26.718000,3
4060,2020-01-28,16:33:02.353000,1
4040,2020-01-28,16:49:07.529000,3
4061,2020-01-29,09:20:37.166000,1
4062,2020-01-29,09:28:54.883000,1
4044,2020-01-29,09:44:25.030000,3
4063,2020-01-29,09:47:54.110000,1
4064,2020-01-29,12:59:35.481000,1
4053,2020-01-29,13:28:19.141000,3
4028,2020-01-29,14:36:14.825000,3
4046,2020-01-29,16:26:33.313000,3
4047,2020-01-29,16:27:19.840000,3
4015,2020-01-29,17:17:48.636000,3
4065,2020-01-29,17:29:37.174000,1
4060,2020-01-29,17:41:16.047000,3
4063,2020-01-30,10:14:02.423000,3
4022,2020-01-30,10:21:11.096000,3
4066,2020-01-30,12:22:09.397000,1
4065,2020-01-30,12:32:46.425000,3
3981,2020-01-30,12:39:13.961000,3
4061,2020-01-31,09:30:02.329000,3
3918,2020-01-31,12:27:52.165000,3
4067,2020-01-31,15:42:30.589000,1
4068,2020-01-31,16:12:43.647000,1
4069,2020-01-31,16:20:18.190000,1
4070,2020-01-31,16:48:29.509000,1
4071,2020-01-31,16:54:26.101000,1
3994,2020-01-31,17:04:09.183000,3
3996,2020-01-31,17:04:45.522000,3
3995,2020-01-31,17:05:11.842000,3
3993,2020-01-31,17:05:23.585000,3
4062,2020-01-31,17:31:23.723000,3
4027,2020-01-31,17:31:35.400000,3
4066,2020-02-01,10:10:46.817000,3
3982,2020-02-04,11:06:25.987000,3
4072,2020-02-04,11:40:12.837000,1
4073,2020-02-04,13:16:28.903000,1
4074,2020-02-04,15:45:42.162000,1
4075,2020-02-04,16:48:54.877000,1
3437,2020-02-04,16:54:26.392000,3
3977,2020-02-04,16:54:39.353000,3
3973,2020-02-04,16:54:51.584000,3
4076,2020-02-04,17:26:34.284000,1
4077,2020-02-04,17:30:18.059000,1
4078,2020-02-04,17:32:48.637000,1
4075,2020-02-04,17:40:43.630000,3
4079,2020-02-04,18:01:20.589000,1
4080,2020-02-05,09:36:35.499000,1
4081,2020-02-05,10:31:25.270000,1
4002,2020-02-05,10:35:10.424000,3
3960,2020-02-05,10:48:28.421000,3
4082,2020-02-05,11:10:00.234000,1
4083,2020-02-05,11:34:34.396000,1
4084,2020-02-05,12:12:15.337000,1
4084,2020-02-05,16:44:01.417000,3
4085,2020-02-05,17:52:41.985000,1
4072,2020-02-06,09:20:21.919000,3
4086,2020-02-06,09:23:22.387000,1
4087,2020-02-06,10:52:07.913000,1
4088,2020-02-06,11:19:31.130000,1
4089,2020-02-06,11:55:26.154000,1
4087,2020-02-06,12:00:43.897000,3
4090,2020-02-06,13:49:57.844000,1
4079,2020-02-06,14:20:41.317000,3
4005,2020-02-06,14:48:46.147000,3
4091,2020-02-06,15:12:36.330000,1
4092,2020-02-06,15:14:01.280000,1
4068,2020-02-06,16:01:27.180000,3
4009,2020-02-06,16:25:09.107000,3
4007,2020-02-06,16:25:20.776000,3
4008,2020-02-06,16:26:02.689000,3
4093,2020-02-06,16:55:25.007000,1
4094,2020-02-06,17:28:03.683000,1
4095,2020-02-07,11:37:51.490000,1
4096,2020-02-07,11:58:16.682000,1
4064,2020-02-07,12:44:32.812000,3
4097,2020-02-07,15:11:08.085000,1
4049,2020-02-07,15:12:25.895000,3
4098,2020-02-07,15:25:16.078000,1
4099,2020-02-07,16:16:42.888000,1
4100,2020-02-07,16:18:09.489000,1
4101,2020-02-07,16:47:21.188000,1
4102,2020-02-07,17:05:10.134000,1
4103,2020-02-07,17:06:12.699000,1
4083,2020-02-07,17:13:48.440000,3
4104,2020-02-07,17:42:23.912000,1
4102,2020-02-07,18:01:52.032000,3
4080,2020-02-08,09:28:27.515000,3
4105,2020-02-08,09:36:58.495000,1
4106,2020-02-08,09:41:58.108000,1
4089,2020-02-08,10:11:34.767000,3
4097,2020-02-08,10:46:22.274000,2
4078,2020-02-08,10:52:34.483000,3
4107,2020-02-08,11:40:03.132000,1
4105,2020-02-08,11:46:55.185000,2
4108,2020-02-08,12:14:40.105000,1
4105,2020-02-08,12:27:51.337000,3
4082,2020-02-10,09:02:36.302000,3
4089,2020-02-10,09:37:20.093000,1
4096,2020-02-10,09:37:42.802000,3
4058,2020-02-10,09:53:50.456000,3
4109,2020-02-10,12:20:39.103000,1
4103,2020-02-10,12:52:51.651000,2
4095,2020-02-10,13:17:56.969000,3
3297,2020-02-10,13:36:28.710000,3
4110,2020-02-10,15:37:07.731000,1
4111,2020-02-10,15:41:56.265000,1
4112,2020-02-11,08:52:48.705000,1
4050,2020-02-11,09:57:51.911000,3
4113,2020-02-11,11:44:13.405000,1
4114,2020-02-11,11:53:26.406000,1
4115,2020-02-11,11:55:25.447000,1
4116,2020-02-11,11:57:23.092000,1
4117,2020-02-11,11:59:08.004000,1
4118,2020-02-11,12:20:45.094000,1
4119,2020-02-11,13:29:49.216000,1
4120,2020-02-11,13:51:54.782000,1
4121,2020-02-11,14:46:28.064000,1
4122,2020-02-11,14:47:31.374000,1
4123,2020-02-11,16:02:02.782000,1
4124,2020-02-11,17:39:59.620000,1
4107,2020-02-12,10:56:27.061000,3
4125,2020-02-12,11:10:06.434000,1
4048,2020-02-12,12:36:01.882000,3
3997,2020-02-12,12:36:29.716000,3
4070,2020-02-12,12:36:43.074000,3
4109,2020-02-12,12:53:52.950000,3
4126,2020-02-12,14:05:37.644000,1
4120,2020-02-12,16:17:43.216000,3
4000,2020-02-12,16:44:32.542000,3
4127,2020-02-12,17:00:40.606000,1
4092,2020-02-13,10:18:49.127000,3
4121,2020-02-13,11:12:47.756000,3
4122,2020-02-13,11:13:38.094000,3
4128,2020-02-13,16:14:51.018000,1
4129,2020-02-13,16:19:37.478000,1
4130,2020-02-13,17:05:21.312000,1
4112,2020-02-13,17:28:58.483000,3
4089,2020-02-14,11:05:44.222000,3
4131,2020-02-14,11:59:20.183000,1
4132,2020-02-14,12:01:55.760000,1
4088,2020-02-14,12:19:55.667000,3
4133,2020-02-14,12:54:40.545000,1
4134,2020-02-14,13:07:52.209000,1
4135,2020-02-14,14:31:15.437000,1
4136,2020-02-14,17:17:00.637000,1
4099,2020-02-14,17:21:53.988000,3
4100,2020-02-14,17:22:41.007000,3
4137,2020-02-14,17:42:53.319000,1
4129,2020-02-15,09:56:13.522000,3
4138,2020-02-15,11:33:44.075000,1
4139,2020-02-15,11:36:03.380000,1
4124,2020-02-15,12:33:01.049000,3
4017,2020-02-15,12:33:35.478000,3
4018,2020-02-15,12:34:03.963000,3
4140,2020-02-17,10:05:14.856000,1
4141,2020-02-17,10:49:26.081000,1
4142,2020-02-17,10:52:48.842000,1
4137,2020-02-17,12:30:36.468000,3
4141,2020-02-17,12:31:04.393000,3
4110,2020-02-17,13:31:53.173000,3
4143,2020-02-17,16:32:19.896000,1
4144,2020-02-17,16:48:42.337000,1
4144,2020-02-17,16:54:30.158000,3
4145,2020-02-17,17:07:32.882000,1
4146,2020-02-17,17:11:58.820000,1
4147,2020-02-17,17:17:58.923000,1
4148,2020-02-17,17:21:35.913000,1
4085,2020-02-17,17:29:10.898000,3
4091,2020-02-17,17:29:35.650000,3
4140,2020-02-17,17:44:00.238000,3
4149,2020-02-17,17:56:56.991000,1
4150,2020-02-18,09:18:16.582000,1
4126,2020-02-18,11:10:35.801000,3
4151,2020-02-18,11:18:52.384000,1
4152,2020-02-18,11:22:48.874000,1
4153,2020-02-18,11:24:27.856000,1
4154,2020-02-18,12:03:30.507000,1
4155,2020-02-18,12:04:13.347000,1
4086,2020-02-18,12:53:06.302000,3
4069,2020-02-18,12:53:22.314000,3
4156,2020-02-18,13:18:57.179000,1
4097,2020-02-18,13:23:08.289000,3
3173,2020-02-18,13:37:56.207000,3
3965,2020-02-18,14:36:03.502000,3
4111,2020-02-18,15:05:18.193000,3
4098,2020-02-18,15:49:09.332000,3
4135,2020-02-18,17:51:23.164000,3
4157,2020-02-19,08:59:56.350000,1
4158,2020-02-19,09:02:39.931000,1
4159,2020-02-19,11:16:43.561000,1
4045,2020-02-19,12:15:08.767000,3
4160,2020-02-19,14:34:04.520000,1
4161,2020-02-19,14:35:50.201000,1
4162,2020-02-19,14:37:31.568000,1
4163,2020-02-19,14:39:20.823000,1
4164,2020-02-19,14:40:28.350000,1
4165,2020-02-19,14:40:44.237000,1
4166,2020-02-19,14:42:39.139000,1
4167,2020-02-19,14:46:04.643000,1
4168,2020-02-19,17:05:06.889000,1
4169,2020-02-19,17:10:14.216000,1
4117,2020-02-19,17:14:42.328000,3
4114,2020-02-19,17:14:53.815000,3
4115,2020-02-19,17:15:04.999000,3
4159,2020-02-19,17:24:15.175000,3
4154,2020-02-19,17:56:06.451000,3
4170,2020-02-19,17:59:06.206000,1
4134,2020-02-20,10:33:37.089000,3
4171,2020-02-20,10:35:01.132000,1
4032,2020-02-20,10:38:03.434000,3
4172,2020-02-20,11:01:33.189000,1
4173,2020-02-20,12:05:54.873000,1
4077,2020-02-20,13:30:21.873000,3
4076,2020-02-20,13:30:37.897000,3
4174,2020-02-20,15:21:38.408000,1
4175,2020-02-20,15:22:03.117000,1
4176,2020-02-20,15:23:14.442000,1
4147,2020-02-20,15:27:28.777000,3
4148,2020-02-20,15:28:01.258000,3
4127,2020-02-20,16:08:54.083000,3
4177,2020-02-20,17:07:35.128000,1
4178,2020-02-20,17:50:33.872000,1
4179,2020-02-20,17:59:09.045000,1
4180,2020-02-21,09:32:49.334000,1
4156,2020-02-21,09:56:20.945000,3
4143,2020-02-21,11:28:11.621000,3
4181,2020-02-21,12:47:29.041000,1
4182,2020-02-21,12:47:51.491000,1
4183,2020-02-21,12:48:37.066000,1
4041,2020-02-21,13:40:00.138000,3
4104,2020-02-21,13:40:17.427000,3
4178,2020-02-21,14:19:32.593000,3
3837,2020-02-21,16:31:39.201000,3
4073,2020-02-21,16:32:10.843000,3
4184,2020-02-22,11:07:15.606000,1
4185,2020-02-22,11:21:18.587000,1
4186,2020-02-22,11:27:12.142000,1
4133,2020-02-22,12:12:44.526000,3
4173,2020-02-22,13:00:04.433000,3
4187,2020-02-24,09:23:05.150000,1
4157,2020-02-24,09:59:39.812000,3
4051,2020-02-24,10:00:48.120000,3
4136,2020-02-24,10:01:51.983000,3
4138,2020-02-24,11:01:55.500000,3
4139,2020-02-24,11:02:44.868000,3
3931,2020-02-24,11:03:15.725000,3
4188,2020-02-24,12:05:16.151000,1
4187,2020-02-24,12:42:36.176000,3
4189,2020-02-24,12:56:09.153000,1
4190,2020-02-24,12:59:19.261000,1
4191,2020-02-24,13:01:06.964000,1
4155,2020-02-24,13:51:13.525000,3
4174,2020-02-24,15:09:45.551000,3
4146,2020-02-24,15:39:32.384000,3
4192,2020-02-24,16:11:49.352000,1
4193,2020-02-24,16:57:09.943000,1
4194,2020-02-24,17:05:13.392000,1
4179,2020-02-24,17:20:32.823000,3
4195,2020-02-24,17:59:02.707000,1
4196,2020-02-24,18:06:23.933000,1
4197,2020-02-25,09:38:44.748000,1
4188,2020-02-25,10:15:21.498000,3
4158,2020-02-25,11:59:35.950000,3
4195,2020-02-25,13:24:18.345000,3
3885,2020-02-25,13:58:04.415000,3
4170,2020-02-25,14:01:05.140000,3
4169,2020-02-25,16:44:05.594000,3
4151,2020-02-25,17:23:47.867000,3
4198,2020-02-25,17:47:18.976000,1
4199,2020-02-26,10:15:48.454000,1
4200,2020-02-26,10:47:49.600000,1
4074,2020-02-26,11:04:59.367000,3
4116,2020-02-26,11:26:56.805000,3
4037,2020-02-26,12:36:53.911000,3
4201,2020-02-26,14:13:47.566000,1
4202,2020-02-26,14:34:05.003000,1
4203,2020-02-26,14:39:05.685000,1
4204,2020-02-26,14:42:58.515000,1
4205,2020-02-26,14:43:27.846000,1
4205,2020-02-26,15:03:58.221000,3
4118,2020-02-26,16:21:08.316000,3
4198,2020-02-27,09:54:13.442000,3
4019,2020-02-27,12:19:06.433000,3
4202,2020-02-27,14:50:43.359000,3
4176,2020-02-27,16:04:51.303000,3
4123,2020-02-27,16:42:23.288000,3
4059,2020-02-27,16:42:43.362000,3
4106,2020-02-27,16:42:55.375000,3
4108,2020-02-27,16:43:23.792000,3
4171,2020-02-27,16:57:04.196000,3
4206,2020-02-27,17:34:16.264000,1
4207,2020-02-28,09:38:01.312000,1
4181,2020-02-28,09:53:26.433000,3
4168,2020-02-28,09:59:54.734000,3
4182,2020-02-28,10:00:13.231000,3
4208,2020-02-28,10:18:29.202000,1
4209,2020-02-28,10:19:04.665000,1
4128,2020-02-28,10:50:15.816000,3
3750,2020-02-28,11:06:23.647000,3
4210,2020-02-28,11:42:27.957000,1
4211,2020-02-28,11:47:48.029000,1
4081,2020-02-28,12:04:01.458000,3
4132,2020-02-28,12:04:22.009000,3
4131,2020-02-28,12:04:38.945000,3
4212,2020-02-28,12:05:10.574000,1
4196,2020-02-28,13:48:28.587000,3
4172,2020-02-28,14:29:53.633000,3
4213,2020-02-28,16:20:05.220000,1
4214,2020-02-28,17:08:16.885000,1
4215,2020-02-28,17:38:17.764000,1
4216,2020-03-02,09:26:22.618000,1
4217,2020-03-02,09:26:37.447000,1
4218,2020-03-02,11:03:45.769000,1
4219,2020-03-02,11:35:37.136000,1
4220,2020-03-02,14:16:02.983000,1
4221,2020-03-02,14:17:57.331000,1
4222,2020-03-02,16:22:18.766000,1
4152,2020-03-02,17:28:13.537000,3
4214,2020-03-02,17:28:53.215000,3
4197,2020-03-03,10:09:11.181000,3
3961,2020-03-03,10:45:37.543000,3
3962,2020-03-03,10:46:10.375000,3
4223,2020-03-03,11:08:44.602000,1
4200,2020-03-03,12:19:46.517000,3
4153,2020-03-03,12:33:42.042000,3
4164,2020-03-03,13:00:53.363000,3
4224,2020-03-03,13:26:40.784000,1
4216,2020-03-03,13:28:52.307000,3
4225,2020-03-03,14:20:35.300000,1
4226,2020-03-03,16:04:36.709000,1
4220,2020-03-03,17:36:33.843000,3
4221,2020-03-03,17:53:15.303000,3
4227,2020-03-03,18:03:58.666000,1
4228,2020-03-03,18:04:44.776000,1
4229,2020-03-03,18:06:03.320000,1
4230,2020-03-03,18:09:05.082000,1
4231,2020-03-03,18:11:52.699000,1
4145,2020-03-04,12:31:27.202000,3
4194,2020-03-04,12:32:13.301000,3
4232,2020-03-04,13:06:25.068000,1
4233,2020-03-04,13:13:32.960000,1
4234,2020-03-04,13:16:33.467000,1
4071,2020-03-04,13:18:47.831000,3
4130,2020-03-04,13:19:12.072000,3
4193,2020-03-04,13:20:31.967000,3
4235,2020-03-04,14:22:52.544000,1
4175,2020-03-04,15:17:15.969000,3
4207,2020-03-05,10:24:46.365000,3
4223,2020-03-05,10:57:41.935000,3
4101,2020-03-05,11:01:10.489000,3
4236,2020-03-05,12:01:31.840000,1
4237,2020-03-05,12:04:58.075000,1
4238,2020-03-05,12:09:24.935000,1
4232,2020-03-05,14:02:49.220000,3
4201,2020-03-05,14:21:49.844000,3
4239,2020-03-05,15:18:26.375000,1
4240,2020-03-05,16:10:54.606000,1
4212,2020-03-05,17:01:27.959000,3
4225,2020-03-06,10:24:49.840000,3
4241,2020-03-06,11:15:03.979000,1
4242,2020-03-06,11:55:40.951000,1
4243,2020-03-06,12:08:32.684000,1
4203,2020-03-06,12:16:33.120000,3
4244,2020-03-06,13:38:33.473000,1
4245,2020-03-06,15:02:19.374000,1
4246,2020-03-06,15:04:54.382000,1
4247,2020-03-06,15:06:12.936000,1
4248,2020-03-06,15:24:09.888000,1
4249,2020-03-06,15:49:32.953000,1
4250,2020-03-06,15:59:55.409000,1
4251,2020-03-06,16:43:21.963000,1
4250,2020-03-06,18:04:28.508000,3
4252,2020-03-06,18:23:56.146000,1
4253,2020-03-07,09:55:57.129000,1
4254,2020-03-07,09:58:21.221000,1
4255,2020-03-07,10:00:41.171000,1
4230,2020-03-07,10:16:19.106000,3
4184,2020-03-07,10:17:33.515000,3
4256,2020-03-07,10:48:12.352000,1
4249,2020-03-07,11:02:35.481000,2
4257,2020-03-07,11:43:19.566000,1
4241,2020-03-09,09:28:49.967000,3
4258,2020-03-09,13:16:13.400000,1
4244,2020-03-09,13:53:37.588000,3
4192,2020-03-09,14:01:41.472000,3
4259,2020-03-09,14:53:29.587000,1
4251,2020-03-09,16:46:12.999000,3
4258,2020-03-10,09:48:33.805000,3
4260,2020-03-10,10:46:23.093000,1
4125,2020-03-10,11:45:17.760000,3
3617,2020-03-10,11:52:17.699000,3
3618,2020-03-10,11:53:35.838000,3
4219,2020-03-10,12:24:44.564000,3
4261,2020-03-10,12:37:35.312000,1
4206,2020-03-10,13:35:47.958000,3
3677,2020-03-10,13:42:41.383000,3
4235,2020-03-10,13:43:16.344000,3
4245,2020-03-10,16:49:02.775000,3
4247,2020-03-10,16:49:16.499000,3
4262,2020-03-10,18:02:27.448000,1
4243,2020-03-10,18:05:22.596000,3
4242,2020-03-10,18:05:32.549000,3
4263,2020-03-11,09:29:17.032000,1
4217,2020-03-11,09:36:24.517000,3
4215,2020-03-11,11:30:56.465000,3
4264,2020-03-11,11:55:36.800000,1
4265,2020-03-11,12:00:10.031000,1
4266,2020-03-11,12:22:34.167000,1
4239,2020-03-11,12:34:59.731000,3
4249,2020-03-11,12:52:06.447000,3
4218,2020-03-11,13:01:04.706000,3
4255,2020-03-11,13:01:27.378000,3
4253,2020-03-11,13:01:54.164000,3
4103,2020-03-11,14:21:54.700000,3
4267,2020-03-11,14:35:42.930000,1
4268,2020-03-11,14:35:46.024000,1
4257,2020-03-11,17:27:35.082000,3
4269,2020-03-12,14:25:29.620000,1
4270,2020-03-12,16:01:02.776000,1
4271,2020-03-12,16:05:45.274000,1
4265,2020-03-12,16:23:20.831000,3
4272,2020-03-12,17:41:25.995000,1
4273,2020-03-13,09:12:21.749000,1
4274,2020-03-13,11:17:49.394000,1
4238,2020-03-13,12:00:58.788000,3
4275,2020-03-13,13:25:59.461000,1
4276,2020-03-13,15:58:10.537000,1
4271,2020-03-13,16:28:11.755000,3
4277,2020-03-13,16:48:13.425000,1
4278,2020-03-13,16:57:53.039000,1
4227,2020-03-13,17:18:31.424000,3
4228,2020-03-13,17:18:47.978000,3
4229,2020-03-13,17:19:21.268000,3
4231,2020-03-13,17:19:39.764000,3
4270,2020-03-14,10:55:20.046000,3
4261,2020-03-14,11:36:07.229000,3
4279,2020-03-14,13:00:25.566000,1
4213,2020-03-17,09:44:18.924000,3
4280,2020-03-17,10:04:57.164000,1
4266,2020-03-17,12:13:28.149000,3
4281,2020-03-17,12:43:04.718000,1
4273,2020-03-17,13:13:05.923000,3
4275,2020-03-17,13:28:39.927000,3
4259,2020-03-17,15:05:02.073000,3
4282,2020-03-18,09:45:13.552000,1
4224,2020-03-18,10:45:26.683000,3
4260,2020-03-18,10:52:46.758000,3
4283,2020-03-18,12:18:29.660000,1
4284,2020-03-18,13:37:24.497000,1
4285,2020-03-18,13:39:09.426000,1
4286,2020-03-18,14:23:31.535000,1
4254,2020-03-18,14:29:46.076000,3
4211,2020-03-18,14:29:58.408000,3
4210,2020-03-18,14:30:09.421000,3
4287,2020-03-18,15:35:25.739000,1
4288,2020-03-18,15:36:45.523000,1
4289,2020-03-18,16:17:25.086000,1
4233,2020-03-18,16:27:15.748000,3
4234,2020-03-18,16:27:27.772000,3
4268,2020-03-18,16:28:16.999000,3
4180,2020-03-19,09:51:17.141000,3
4189,2020-03-19,09:51:30.329000,3
4190,2020-03-19,09:51:54.048000,3
4191,2020-03-19,09:52:04.540000,3
4290,2020-03-19,11:13:34.079000,1
4222,2020-03-19,11:42:19.978000,3
4183,2020-03-19,11:46:27.009000,3
4291,2020-03-19,12:30:51.299000,1
4292,2020-03-19,15:27:42.447000,1
4293,2020-03-19,16:07:41.087000,1
4294,2020-03-20,10:28:25.226000,1
4295,2020-03-20,10:52:16.736000,1
4296,2020-03-20,12:14:23.986000,1
