CODIGO,NOMBRE,CODMARCA,FECHA_AUD,HORA_AUD
6068,MACINTOSH POWERBOOK G3 SERIES,465,2020-03-13,11:17:49.379000
6069,100-5150LA,449,2020-03-13,15:58:10.511000
6070,B1930N,128,2020-03-13,16:48:13.387000
6071,X555B,475,2020-03-17,10:04:57.113000
6072,H438A,441,2020-03-18,13:37:24.457000
6073,NP-P501X,616,2020-03-18,13:39:09.409000
6074,X2670,444,2020-03-18,15:35:25.721000
6075,ADVANTAGE 3515,449,2020-03-18,15:36:45.514000
6076,KX-TG2267B,574,2020-03-19,11:13:33.993000
6077,P5WSO,521,2020-03-19,16:07:41.028000
6078,PHOTOSMART  D110,449,2020-03-20,13:28:52.497000
6081,FS-1016 MFP,384,2020-03-20,15:35:28.950000
6082,STYLUS CX8300,441,2020-03-24,09:31:27.644000
6083,FR-510,19,2020-03-24,12:31:04.284000
6084,INPIRON 15,447,2020-03-25,10:57:01.603000
6085,PCGHIA-2378,550,2020-03-25,13:43:10.478000
6086,14-BA001LA,449,2020-03-26,10:13:53.394000
6087,PCG-71311U,144,2020-03-26,12:00:21.444000
6088,G6-1D80NR,449,2020-03-26,13:07:05.392000
6089,PAVILION NOTEBOOK 15-AB115LA,449,2020-03-26,16:53:15.423000
6090,L935,441,2020-03-27,15:54:32.573000
6091,SA-TM23,574,2020-03-28,09:09:39.899000
6092,IDEAPAD 320-15IKB,446,2020-03-30,10:58:35.237000
6093,MFC-J470DW,442,2020-03-31,11:13:33.080000
6094,LASERJET PRO M102W,449,2020-03-31,12:10:48.420000
6095,E2054A,446,2020-04-01,09:27:41.826000
6096,FS-1016MFP,585,2020-04-01,12:43:17.879000
6097,OFFICE JET PRO 8100,449,2020-04-01,13:20:55.112000
6098,LASERJET P3005D,449,2020-04-01,13:24:18.697000
6099,C20-00,446,2020-04-01,13:46:44.561000
6100,ASPIRE 5742 SERIES PEW71,373,2020-04-01,17:02:31.818000
6101,SM-W700,128,2020-04-02,12:48:55.624000
6102,S PRESS M2875FW,128,2020-04-02,14:45:12.851000
6103,JSD2 INSPIRON,447,2020-04-03,08:28:32.968000
6104,OPTIPLEX GX150,447,2020-04-04,11:12:36.484000
6105,NETVISTA,510,2020-04-04,11:19:08.638000
6106,INK ADVANTAGE 2545,449,2020-04-04,12:44:29.418000
6107,EC-PM-5090X,517,2020-04-06,13:40:15.141000
6108,HT630,673,2020-04-06,13:45:46.235000
6109,NP300E4A,128,2020-04-06,13:53:57.276000
6110,PRO BOOK,449,2020-04-07,10:26:59.317000
6111,MISA-7515,674,2020-04-07,12:09:32.089000
6112,SATELLITE T215-D-SP1002-M,504,2020-04-07,12:11:24.576000
6113,PRO 1005 AIO PC,449,2020-04-08,12:20:47.090000
6114,V206HQL,373,2020-04-08,13:43:28.539000
6115,DCP-T310,442,2020-04-13,15:16:17.430000
6116,ASPIRE ONE ZE6,373,2020-04-13,17:55:19.257000
6117,HP COMPAQ 6000 PRO SFF,449,2020-04-14,09:05:36.311000
6118,8600 PLUS,449,2020-04-14,13:49:18.686000
6119,LASER JET PRO M227 FDW,449,2020-04-14,16:29:20.509000
6120,LASER JET PRO MFP M127FN,449,2020-04-14,17:27:34.491000
6121,KX-TG1711ME (2),574,2020-04-15,12:42:04.395000
6122,ML-1630,128,2020-04-15,14:11:51.147000
6123,OFFICE JET 4400,449,2020-04-15,14:56:44.954000
6124,PT2001,475,2020-04-16,11:19:55.513000
6125,P23-DH V,443,2020-04-16,12:20:08.179000
6126,GL502V,475,2020-04-16,15:31:37.225000
6127,SATELITE L755,504,2020-04-18,10:36:43.309000
6128,80G0,446,2020-04-18,11:39:20.709000
6129,HP MINI210-1035LA,449,2020-04-20,14:49:51.832000
6130,15-CW0009LA,449,2020-04-21,09:52:49.995000
6131,P75F001,447,2020-04-21,11:50:07.770000
6132,ASPIRE 5315 SERIES,373,2020-04-21,13:28:40.328000
6133,MICRO SR 1000,590,2020-04-21,13:32:28.224000
6134,MINI 110-3519LA,449,2020-04-22,10:01:04.260000
6135,a1396,465,2020-04-22,10:48:08.940000
6136,DESK JET 3050,449,2020-04-22,16:42:49.303000
6137,LASER JET P4515,449,2020-04-23,09:50:12.201000
6138,14-N003LA,449,2020-04-24,15:34:33.746000
6139,ASPIRE ES15,373,2020-04-24,15:37:45.078000
6576,XPRES M2070,128,2020-11-13,17:34:01.523000
6141,PAVILION DV4-2114LA,449,2020-04-27,10:52:57.418000
6142,DES JETADVANTAGE 3635,449,2020-04-28,18:00:39.284000
6143,DESK JET 4645,449,2020-04-29,10:00:14.337000
6144,DESK JET 2545,449,2020-05-04,10:11:01.975000
6145,MG 3610,443,2020-05-04,10:17:29.411000
6146,WORD CENTER 5024,448,2020-05-04,12:08:16.787000
6147,PINPIRON MINI 1012,447,2020-05-04,17:10:12.444000
6148,GENERICO ACTIVE COOL,500,2020-05-04,17:36:39.979000
6149,HL-L23600W,442,2020-05-05,13:13:28.307000
6150,NML-2165,128,2020-05-05,17:40:39.528000
6151,IDEAPAD 330S-14IKB,446,2020-05-06,10:35:39.474000
6152,OFFICE JET 7110,449,2020-05-06,12:03:38.033000
6153,K45A,475,2020-05-06,14:28:20.011000
6154,AW-NE785H,475,2020-05-06,16:24:54.855000
6155,EL1352,635,2020-05-07,11:25:39.912000
6156,SG3303LA,677,2020-05-07,11:32:36.759000
6157,EBRO 400AXT,678,2020-05-08,09:46:37.065000
6158,G-UPR906,477,2020-05-08,09:48:24.943000
6159,BACK UPS 550,403,2020-05-08,09:50:48.093000
6160,INSPIRION 3431,447,2020-05-09,09:37:38.180000
6161,GD235HZ,373,2020-05-11,13:57:42.481000
6577,PAVILION G6,449,2020-11-17,11:04:01.872000
6163,APIRE 5738/5338 SERIES,373,2020-05-11,17:21:24.763000
6164,ECPSYS FS-720,585,2020-05-11,17:24:13.360000
6165,ASPIRE V5-431-2639,373,2020-05-12,10:07:03.027000
6166,mfc-j200,442,2020-05-12,11:12:16.337000
6167,STYLUS CX-5900,441,2020-05-12,12:13:02.247000
6168,SATELLITE C40D-ASP4398WM,504,2020-05-12,13:30:06.593000
6169,OFFICE JET PRO 6830,449,2020-05-12,16:26:35.390000
6170,X,507,2020-05-12,17:27:01.311000
6171,OFFICE JET 4575,449,2020-05-13,10:19:27.753000
6172,c-p35,446,2020-05-13,10:51:45.382000
6173,DN-21-122,590,2020-05-13,12:10:09.132000
6174,RTL8723BENF,449,2020-05-13,12:22:23.626000
6175,PRO XPRESS M4072FD,128,2020-05-13,13:00:51.003000
6176,GT-N5110,128,2020-05-13,13:13:43.278000
6177,PRO 400,449,2020-05-14,13:04:13.818000
6178,ZT 410,459,2020-05-14,13:08:06.899000
6179,T410,446,2020-05-16,11:36:58.554000
6180,THINKPAD X1 CARBON,446,2020-05-18,16:28:25.320000
6181,WORKCENTR 3210,448,2020-05-18,17:03:18.908000
6182,NEW95,521,2020-05-19,09:25:43.767000
6183,ZX4971,521,2020-05-19,09:35:53.596000
6184,XP-8000RD,679,2020-05-19,10:17:49.370000
6185,G-UPR756,477,2020-05-19,10:20:56.581000
6186,EBRO400AXT,678,2020-05-19,10:22:53.150000
6187,BDP-S3100,144,2020-05-19,11:31:50.361000
6188,BN650M1,403,2020-05-19,13:54:08.755000
6189,DESKJET 4675,449,2020-05-20,09:27:07.221000
6190,OPTIPLEX 780,447,2020-05-20,11:48:42.174000
6191,60lb6100-ug,270,2020-05-21,10:11:38.768000
6192,THINK PAD T420,446,2020-05-21,13:10:52.651000
6193,--,446,2020-05-21,13:58:11.861000
6194,TM-T885,441,2020-05-21,15:35:02.504000
6195,MG3510,443,2020-05-22,16:27:38.780000
6196,LIBERO NOTEBOOK SERIES LXC142CMH,550,2020-05-22,16:46:33.206000
6197,UPR505,403,2020-05-23,13:04:09.309000
6198,B-UPR754,477,2020-05-25,09:59:59.271000
6199,R-UPR 508,477,2020-05-25,10:09:19.220000
6200,ASPIRE ONE SERIES Q1VZC,373,2020-05-25,11:44:59.884000
6201,14-CK0007LA,449,2020-05-25,12:31:33.455000
6202,STANDAR 100,457,2020-05-26,12:31:50.618000
6203,H-2255,443,2020-05-26,13:10:43.083000
6204,UN32F5500AF,128,2020-05-26,15:50:06.513000
6205,M203,449,2020-05-27,17:07:34.894000
6206,14-CB103CA,449,2020-05-28,08:53:03.565000
6207,MOTO500ID,681,2020-05-28,12:52:27.237000
6208,QM191702,670,2020-05-28,14:26:21.069000
6209,TV3216L,647,2020-05-29,15:10:24.905000
6210,15-r005la,449,2020-06-01,09:30:58.201000
6211,P51G,447,2020-06-01,10:54:49.324000
6212,XP-2101,441,2020-06-01,17:55:25.983000
6213,L1800,441,2020-06-02,12:43:18.098000
6214,LASREJET 1536DNF,449,2020-06-02,12:47:16.846000
6215,G1100,443,2020-06-02,12:48:51.307000
6216,BE350U,403,2020-06-02,16:44:38.946000
6217,HPCOMPAC,449,2020-06-03,11:29:35.952000
6218,L1110,441,2020-06-03,16:48:59.818000
6219,PRO BOOK 450 G2,449,2020-06-04,11:10:36.050000
6221,P0E38LA,449,2020-06-05,17:56:27.970000
6222,HP W1907,449,2020-06-08,09:17:06.590000
6223,LASER JET 1536DNF MFP,449,2020-06-08,09:22:05.118000
6224,SATELLITE L755D-SP5291RM,504,2020-06-08,09:23:35.938000
6225,SATELLITE L755D-SP5178RM,504,2020-06-08,09:29:31.232000
6226,ERI-5-023,466,2020-06-08,11:00:39.205000
6227,m52264,373,2020-06-09,11:52:50.261000
6578,DESKJET 2135,449,2020-11-17,13:28:07.991000
6229,F4180,449,2020-06-09,18:02:16.084000
6230,PIX XO,684,2020-06-10,09:27:26.655000
6231,SK-T008,685,2020-06-10,14:55:55.444000
6232,X510U,475,2020-06-10,15:20:44.686000
6233,UN55KU6290F,128,2020-06-11,10:37:01.993000
6234,1000-1218LA,449,2020-06-11,13:52:26.766000
6236,OFFICE JET 4355,449,2020-06-11,17:45:39.821000
6237,V5WT2,521,2020-06-12,10:03:19.339000
6238,LHV100400,687,2020-06-12,12:40:32.097000
6239,KALG0,373,2020-06-12,13:39:51.906000
6240,INK TANK WIRELES 415,449,2020-06-15,10:47:33.769000
6241,YOGA 520-141KB,446,2020-06-15,11:29:19.347000
6242,ALPHA N3060-10-1,549,2020-06-15,16:10:21.772000
6243,LASER JET ENTERPRISE M605,449,2020-06-15,17:44:16.984000
6244,14-NCM0021LA,449,2020-06-16,09:48:02.911000
6245,ASPIRE E1-421-0490,373,2020-06-16,11:51:15.044000
6246,GALAXY GRAND PRIME+,128,2020-06-16,12:14:31.875000
6247,INK ADVANTAGE 2675,449,2020-06-16,12:37:49.030000
6248,LASREJET M607,449,2020-06-16,18:01:15.395000
6249,STAMINA 500VA,506,2020-06-17,14:05:35.059000
6250,TRIPP LITE,591,2020-06-17,14:06:09.780000
6251,17-p161dx,449,2020-06-18,09:30:47.227000
6252,T520,449,2020-06-18,10:03:06.739000
6253,32LB530B,270,2020-06-18,10:37:07.333000
6254,XPRESS M2022,128,2020-06-18,11:24:07.438000
6255,FX-2180,441,2020-06-18,11:28:18.492000
6256,HP280,449,2020-06-18,13:29:50.108000
6257,NB200,504,2020-06-18,17:38:49.775000
6258,L4160,441,2020-06-19,11:35:49.687000
6259,OFFICE T1110,441,2020-06-19,15:19:20.753000
6260,SATELLITE C655-SPST04M,504,2020-06-22,10:12:14.874000
6261,FLATRON L192WS-BN,270,2020-06-22,17:54:11.923000
6262,SMART 1200 LCD,591,2020-06-23,11:55:30.929000
6263,DESINGET T120,449,2020-06-23,16:22:06.232000
6264,R-SMART1510,477,2020-06-24,09:41:59.419000
6265,13-S001LA,449,2020-06-24,10:15:48.928000
6266,HP,449,2020-06-24,11:28:10.465000
6267,80TF,446,2020-06-24,12:45:24.356000
6268,G42-290LA,449,2020-06-24,13:55:34.876000
6269,22-B012LA,449,2020-06-25,10:34:09.797000
6270,DESKJET 3785,449,2020-06-25,12:15:15.505000
6271,LASER JET 7510,449,2020-06-26,10:48:31.139000
6272,MS2231,373,2020-06-26,18:00:07.944000
6273,K25F,475,2020-06-29,10:38:28.359000
6274,E182115T,688,2020-06-29,16:07:57.347000
6275,KSLS533,689,2020-06-29,16:46:42.143000
6276,13-D003LA,449,2020-07-01,14:14:03.034000
6277,DM4-1280LA,449,2020-07-01,14:19:06.880000
6278,D110A,691,2020-07-02,11:00:55.503000
6279,IDEAPAT S145-15IIL,446,2020-07-02,11:07:55.083000
6280,BACK UPS 750,403,2020-07-02,11:30:40.623000
6281,BACK UPS ES 550,403,2020-07-02,11:38:59.590000
6282,BACK UPS 650,403,2020-07-02,11:45:09.870000
6283,14-BW005LA,449,2020-07-02,12:16:24.871000
6284,DCTR,447,2020-07-02,12:59:47.178000
6285,34018HL,444,2020-07-03,09:22:35.101000
6286,s820,446,2020-07-03,10:06:39.862000
6287,SMARTBITT NB 750,692,2020-07-03,12:41:33.499000
6288,LASER JET PRO MFP M521DN,449,2020-07-03,13:26:57.169000
6289,STUDIO ONE 1909,447,2020-07-03,15:32:56.142000
6290,LASE JET CP1025NW COLOR,449,2020-07-06,12:37:27.541000
6291,ELEFW195,693,2020-07-06,13:08:54.272000
6292,PS-5301-08AH,694,2020-07-06,13:08:56.410000
6293,A1522,695,2020-07-07,11:52:59.624000
6294,POWER UPS 500A,696,2020-07-07,12:15:43.304000
6295,GENAU SMARTPHONE 6,697,2020-07-07,12:23:01.530000
6296,INSPIRON 15 5000 SERIES,447,2020-07-07,16:36:21.912000
6297,2675,449,2020-07-09,12:53:23.311000
6298,BE350G-LM,403,2020-07-10,11:38:02.261000
6299,HP OFFICEJET 4500 DESKTOP,449,2020-07-13,11:10:26.724000
6300,R500,560,2020-07-13,13:57:46.329000
6301,HP LASEJET P1102W,449,2020-07-14,10:46:04.757000
6302,POWER TECHNOLOGY,700,2020-07-14,11:57:51.306000
6303,ASL,466,2020-07-14,15:08:43.647000
6304,MODELO PRO BOOK 440 G6,449,2020-07-15,11:27:26.860000
6305,TS3110,443,2020-07-15,11:36:56.798000
6306,HEWLETT PACKARD,449,2020-07-15,11:47:11.889000
6308,14-CK1022LA,449,2020-07-16,11:16:28.618000
6309,V110-14IAP ,446,2020-07-16,12:15:25.718000
6310,DESKJET INK ADVANTAGE 5525,449,2020-07-16,12:27:50.343000
6311,SCAN JET PRO 2000 S 1,449,2020-07-16,12:39:05.789000
6312,SM-T813,128,2020-07-16,13:10:54.798000
6313,PAVILION 23XY,449,2020-07-16,13:57:53.394000
6314,SCANMATE I1150,456,2020-07-16,17:14:54.649000
6315,COLOR LASERJET M477FDW,449,2020-07-16,17:47:49.787000
6316,HP OFFICEJET 7612,449,2020-07-17,09:45:32.184000
6317,STYLUS TX420W,441,2020-07-17,10:03:33.697000
6318,UX32V NOTEBOOK PC,475,2020-07-18,09:25:20.929000
6319,PAVILION PROTECTSMART 14 N-009LA,449,2020-07-18,11:50:13.510000
6320, HP PAVILION ENTERTAIMENT PC TX1000,449,2020-07-18,11:54:26.117000
6321,LASERJET 100 COLOR MFP M175NW,449,2020-07-18,13:01:39.895000
6322,HP PAVILION X360 CONVERTIBLE 14-BA004LA,449,2020-07-18,13:05:29.859000
6323,officejet pro x476dw MFP,449,2020-07-20,10:51:52.162000
6324,WORK CENTRE M15,448,2020-07-20,16:59:51.942000
6325,PAVILION 1000,449,2020-07-21,10:15:35.563000
6326,UN49J5290AF,128,2020-07-21,12:39:53.248000
6327,L6171,441,2020-07-21,13:43:45.309000
6328,CS6429/ CS6859,701,2020-07-21,17:19:13.901000
6329,XXXXX,702,2020-07-22,10:10:37.444000
6330,W1934SI,270,2020-07-23,09:25:17.561000
6331,1TB DTB310,504,2020-07-23,10:27:07.508000
6579,LASER JET 1015,449,2020-11-17,17:19:08.188000
6334,G460,446,2020-07-23,16:02:12.820000
6335,K8 2017,270,2020-07-24,09:58:53.157000
6336, BACK UPS 800,403,2020-07-24,17:54:06.949000
6337,M2875FW,128,2020-07-24,17:56:47.624000
6338,x-530,703,2020-07-28,09:13:07.951000
6339,enterprise m607,449,2020-07-29,10:46:22.108000
6340,L655,441,2020-07-29,11:31:00.716000
6341,q5wtc,521,2020-07-29,11:48:16.908000
6342,COMPAQ PRESARIO CQ40,449,2020-07-30,11:03:57.087000
6580,LATITUDE E6430,447,2020-11-18,11:53:55.521000
6581,120-1166LA,449,2020-11-18,11:55:11.971000
6582,2515,449,2020-11-18,12:10:20.536000
6583,LASER JET PRO MFP M127FM,449,2020-11-18,14:41:08.313000
6347,CQ56-102LA,449,2020-07-30,16:04:15.042000
6348,240 G7,449,2020-07-31,11:37:10.643000
6349,TFT15W60PS,553,2020-08-03,10:59:06.589000
6350,FG981-WT,706,2020-08-03,11:04:49.479000
6351,42PJ550-UD,270,2020-08-03,11:28:24.128000
6352,PROSPRESS M4072FD,128,2020-08-03,13:54:46.026000
6353,M426FDW,449,2020-08-03,18:07:29.113000
6584,XPRES M2020,128,2020-11-18,15:49:48.220000
6585,SONY VAIO SVF152A29U,144,2020-11-19,10:25:37.435000
6356,TC-L42U22X,574,2020-08-05,15:19:10.210000
6357,AMCR 5118,707,2020-08-06,13:26:32.078000
6358,G42-287LA,449,2020-08-06,16:55:05.621000
6359,OFFICEJET PRO 8620,449,2020-08-07,11:13:09.671000
6360,PRO 8610,449,2020-08-07,14:15:44.495000
6361,SUA 1500,403,2020-08-08,11:04:43.095000
6362,XT1767,681,2020-08-10,10:27:31.068000
6363,MFC-440CN,442,2020-08-10,14:13:08.297000
6364,DESKJET ADVANTAGE 2641,449,2020-08-11,09:20:16.582000
6365,DESKJET 2645,449,2020-08-11,09:59:38.487000
6366,C110,468,2020-08-11,14:03:26.736000
6367,QUARONI GENERICO,708,2020-08-12,11:50:33.351000
6368,SAMRT- UPS 2200,403,2020-08-12,12:01:58.012000
6369,LASER JET600 M602,449,2020-08-13,14:55:59.484000
6370,415,449,2020-08-13,17:05:20.408000
6371,laser pro m476dw,449,2020-08-14,16:04:19.631000
6372,M1120,441,2020-08-17,10:58:06.721000
6373,TECRA R940-SP4261KM,504,2020-08-17,11:17:21.916000
6374,SMT580,128,2020-08-18,10:02:36.850000
6375,GT-N8010,128,2020-08-18,10:04:54.449000
6376,15-DA000LA,449,2020-08-18,10:07:51.345000
6377,N17C1,373,2020-08-18,13:16:29.204000
6378,ER-380 MP,710,2020-08-18,13:47:17.417000
6379,14-G101LA,449,2020-08-18,17:28:39.318000
6380,DCP-T710W,442,2020-08-19,11:53:48.479000
6381,ELITE BOOK 8440P NOTEBOOK,449,2020-08-19,14:14:35.292000
6384,SMART TANK 515,449,2020-08-19,17:58:00.840000
6385,PHOTOSMART C5280,449,2020-08-20,10:58:46.535000
6386,CP1025NW COLOR,449,2020-08-20,11:10:14.083000
6387,LASER JET 1010,449,2020-08-20,13:56:20.844000
6388,FG4-2306LA,449,2020-08-20,15:49:44.183000
6389,M1319F,449,2020-08-21,17:42:55.411000
6390,PP22L,447,2020-08-24,10:37:57.214000
6391,OPTRAE+,444,2020-08-24,11:56:27.847000
6392,GENERICO YEYIAN,711,2020-08-24,13:20:28.159000
6393,X193W,373,2020-08-24,17:45:29.529000
6394,T1200R,712,2020-08-25,10:18:36.169000
6395,CONFORTYPE MDA SPELL CHECKER,457,2020-08-25,12:21:08.053000
6396,IDEAPAD 330-14IGM,446,2020-08-26,09:04:56.120000
6397,PRO M252DW,449,2020-08-26,13:00:26.597000
6398,ET-2250MD,470,2020-08-26,13:57:04.439000
6399,BE350G,403,2020-08-26,15:23:26.904000
6400,1.OTB,713,2020-08-26,15:35:52.352000
6401,SATELLITE A215-S5837,504,2020-08-26,17:11:16.498000
6402,F45C,475,2020-08-26,17:41:40.332000
6403,19-201LA,449,2020-08-27,09:47:13.923000
6404,A1410,373,2020-08-27,09:52:27.823000
6405,PRO MFP 477 DW,449,2020-08-27,10:23:01.182000
6406,ECOSYS M2035DN,384,2020-08-27,12:01:30.017000
6407,MP-241,715,2020-08-27,16:07:36.538000
6408,SATELITE C55T-C5300,504,2020-08-28,11:12:02.458000
6409,ideapad u400,446,2020-08-28,14:06:19.892000
6410,A1342,465,2020-08-28,16:15:04.687000
6411,S40DT,504,2020-08-29,10:00:25.494000
6412,11-N015LA,449,2020-08-29,10:04:25.662000
6413,A1474,465,2020-08-29,10:08:52.816000
6414,OFFICE JET PRO 8610,449,2020-08-29,10:28:33.841000
6415,CANOSCAN LIDE110,443,2020-08-31,11:29:31.570000
6416,MFC-J4510DW,442,2020-08-31,11:40:43.779000
6417,SMART TANK 530,449,2020-08-31,11:49:40.137000
6418,EC10MI2,716,2020-08-31,16:32:03.430000
6419,OFFICE JET PTO 8600,449,2020-09-01,11:20:46.269000
6420,OFFICE JET 8610,449,2020-09-01,13:55:17.853000
6421,bx650,403,2020-09-02,13:59:38.898000
6422,GENERICO ACTIVE,500,2020-09-02,14:18:36.064000
6423,DCP-J140W,442,2020-09-02,16:43:42.880000
6424,TI-5045SV,514,2020-09-03,10:21:39.926000
6425,M426 FDW,449,2020-09-03,10:25:14.804000
6426,10148,446,2020-09-03,14:25:34.491000
6427,SWDVR-41425H,717,2020-09-03,14:41:18.692000
6428,BE500R,403,2020-09-04,09:16:49.841000
6586,B-FLOW 650,737,2020-11-19,10:28:38
6430,ATOM X5,446,2020-09-04,14:41:07.747000
6431,VAIO PCG-31311U,144,2020-09-05,11:39:58.825000
6432,NEURON R,507,2020-09-07,11:42:05.648000
6433,ups 550,403,2020-09-09,10:41:36.660000
6434,be850m2-lm,403,2020-09-09,10:43:23.932000
6435,OFFICE JET PRO 6970,449,2020-09-09,11:35:14.126000
6436,8600,449,2020-09-09,12:47:42.309000
6437,MFC-L8850CDW,442,2020-09-09,12:48:19.468000
6438,ARK-2150,718,2020-09-09,16:21:48.206000
6439,100-5005LA,449,2020-09-10,10:50:46.720000
6440,WORK FORCE 600,441,2020-09-10,11:44:38.862000
6441,LASER JET PRO M425DN 400MFP,449,2020-09-10,12:00:48.949000
6442,LASER JET PRO M404N,449,2020-09-10,14:59:26.054000
6443,D1460,449,2020-09-11,09:27:36.955000
6444,F4100,449,2020-09-11,09:33:06.926000
6445,QISAGS-W09,723,2020-09-11,13:08:01.701000
6446,4645,449,2020-09-11,16:47:48.792000
6447,PHOTOSMART C4780,449,2020-09-14,09:51:32.377000
6448,ASPIRE ONE D250-1098,373,2020-09-14,16:12:47.375000
6449,SATELLITE L305-SP6912R,504,2020-09-14,16:46:06.850000
6450,80QF,446,2020-09-14,17:42:35.528000
6451,DESKJET ADVAQNTAGE 4675,449,2020-09-15,11:12:42.399000
6452,PRO400 MFP M425DN,449,2020-09-15,14:57:12.220000
6453,A1490,596,2020-09-17,16:22:53.997000
6454,PAVILIO DV4,449,2020-09-19,09:54:23.553000
6455,PAVILLION DV5,449,2020-09-21,09:20:02.363000
6456,MFP 135a,449,2020-09-21,09:26:27.530000
6457,IDEAPAD 330-14AST,446,2020-09-21,17:35:31.776000
6458,15M-EE0013DX,449,2020-09-22,09:12:38.403000
6459,AMCR-5102,707,2020-09-22,10:06:11.536000
6460,M15W,449,2020-09-22,15:50:13.899000
6461,CX3900,441,2020-09-23,11:15:45.858000
6462,INK TANK 110 SERIES,449,2020-09-23,12:04:35.288000
6463,SM-P 550 GALAXY TAB A10,128,2020-09-23,16:25:51.826000
6464,PHOTOSMART PREMIUM,449,2020-09-23,17:20:50.284000
6465,PRO BOOK 6560B,449,2020-09-24,14:12:59.552000
6466,SATELLITE P25-SP507,504,2020-09-24,14:13:56.947000
6467,EC-PM-80320 (US),517,2020-09-24,16:13:48.714000
6468,14-CD0001LA,449,2020-09-24,17:50:35.708000
6469,PRO 8720,449,2020-09-25,13:53:22.697000
6470,SVE 141D11U,144,2020-09-25,16:53:23.451000
6471,SVE14AA12U,144,2020-09-25,17:39:58.464000
6472,TM-T88IV,441,2020-09-28,11:33:51.410000
6473,INPIRON 3481,447,2020-09-28,12:41:07.840000
6474,PRO 48210,449,2020-09-29,11:17:48.361000
6475,STYLUS TX130,441,2020-09-29,11:44:43.471000
6476,6696-AQA,373,2020-09-29,15:47:11.177000
6477,P4825,449,2020-09-30,10:08:06.166000
6478,DR-C225,443,2020-09-30,16:43:49.416000
6479,BACK UPS 800,403,2020-10-01,10:38:29.920000
6480,WORK CENTRE 3325,448,2020-10-01,10:45:31.665000
6481,SPP-R330,719,2020-10-01,12:24:11.477000
6482,AMCR-2102,707,2020-10-01,13:54:58.294000
6483,14-AX028LA,449,2020-10-01,13:59:34.432000
6484,PRO 400 MFP M425 DN,449,2020-10-01,15:03:38.651000
6485,NP-RV411-A01MX,128,2020-10-05,11:14:23.972000
6486,22ln4510,270,2020-10-05,11:15:33.022000
6487,14-R018LA,449,2020-10-05,12:56:37.959000
6488,QCWB335,504,2020-10-05,13:00:23.489000
6489,MAC BOOK PROO FINALES 2011,465,2020-10-05,13:01:09.041000
6490,SVD11215CLB,144,2020-10-05,18:05:01.092000
6491,15-DY0016LA,449,2020-10-06,09:51:29.392000
6492,MFP M130FW,449,2020-10-06,12:43:17.665000
6493,XT1527,681,2020-10-06,16:20:58.787000
6494,IMAGECLASS D1520,443,2020-10-06,16:49:46.863000
6495,VOSTRO 3481,726,2020-10-07,10:57:22.733000
6496,MFC-J5910DW,442,2020-10-07,16:14:15.034000
6497,FX-980,441,2020-10-07,17:14:36.436000
6498,24-F00LA,449,2020-10-07,17:41:52.164000
6499,LED LCD TV 32K21DW,628,2020-10-08,10:45:56.918000
6500,1418,439,2020-10-08,12:27:46.864000
6501,14-G10LA,449,2020-10-08,17:24:22.408000
6502,PROXPRESS  C3060ND ,128,2020-10-09,16:41:31.143000
6503,LX-300 P170A,441,2020-10-09,16:47:38.421000
6504,PRO 8710,449,2020-10-09,16:47:58.155000
6505,T100HA,475,2020-10-10,09:30:42.514000
6506,23-D115LA,449,2020-10-10,11:57:00.109000
6507,13-S101LA,449,2020-10-13,12:26:18.813000
6508,OCICCE JET PRO 8600PLUS,449,2020-10-13,15:07:02.014000
6509,INK ADVANTAGE 3635,449,2020-10-13,17:29:29.820000
6510,DCP-7050,442,2020-10-14,09:07:46.584000
6511,INPIRON ,447,2020-10-14,10:37:36.814000
6512,HOLASERJET P1102W,449,2020-10-14,12:19:31.355000
6513,mfc-8710dw,442,2020-10-14,13:10:54.592000
6514,HP INK TANK WIRELESS 415,449,2020-10-14,13:56:48.667000
6515,HP DESKJET 1000 ,449,2020-10-14,16:06:35.618000
6516,MP20DH lll,443,2020-10-14,17:13:21.820000
6517,270 MR,579,2020-10-14,17:52:32.986000
6518,ER- 350 II,496,2020-10-15,09:52:18.288000
6519,DCCY1F,447,2020-10-15,10:13:26.242000
6520,110-3019LA,449,2020-10-15,12:12:29.661000
6521,SATELLITE C40D-ASP4263KM,504,2020-10-15,13:57:21.149000
6522,N15Q1,373,2020-10-15,16:53:29.105000
6523,MFP M227FDW,449,2020-10-15,16:58:56.057000
6524,2310m,449,2020-10-16,09:37:32.579000
6525,P6000,449,2020-10-16,09:40:10
6526,OFFICE JET PRO 8720,449,2020-10-16,14:49:10.880000
6527,DCP - 1602,442,2020-10-16,16:05:31.719000
6528,TIGD-C14,729,2020-10-16,16:31:15.485000
6529,LQ-300+,441,2020-10-17,12:16:33.676000
6530,HP DESIGNJET 110 PLUS,449,2020-10-19,13:10:12.993000
6531,MFC-J475DW,442,2020-10-20,12:49:49.581000
6532,MFC 7460DN,442,2020-10-21,09:43:17.820000
6533,3525,449,2020-10-21,12:31:33.122000
6587,SATELLITE L855D,504,2020-11-19,11:25:23.161000
6535,LX-350,441,2020-10-22,16:40:08.082000
6536,prodesk 600,449,2020-10-23,09:06:45.754000
6537,ELITE DESK 700 G1 SFF,449,2020-10-23,11:34:09.011000
4239,K7G85AA·ABM,449,2018-04-03,09:19:26.182000
