CLIENTE,DESCRIPCION FALLA,INGRESO,FECHA REPARACION,CLUSTER,SIMILITUD COSENO,COHORT
83,"jala las hojas y se atoran no saben en cual de las dos bandejas scables toner derrama mucho cambio  a

mantenimiento y lubricacion ivaa",1035.0,18/09/2020,Impresora Laser,0.51122856,2021-05-03
83,"atora las hojas de la bandeja  scables ccartucho mantenimiento ivaa
goma bandeja   netoa
goma bandeja   netoa
filmina de  a   de vida util

total ",2260.0,07/10/2020,Impresora Tinta,0.37981153,2021-05-03
83,"magenta y cyan no imprimen y esta derramando tinta scables tanques x mitad destapado de cabezal ivano acep
recarga de tinta manual ivano acep

total iva",1660.0,27/01/2021,Impresora Tinta,0.48552272,2021-05-03
83,"al imprimir deja una mancha negras en copi e impresion se le cambio la unidad de imagen y el sensor de papel no jalaba hojas problema principal scables ccartucho se llevo el cliente para realizar el cambio del toner y unidad de imagen todavia esta con una ligera mancha pero ya es el cilindro que esta daado

filmina trae una grieta aun la pueden utilizar el tiempo de durabilidad es variable

mantenimiento preventivo ivano aceptado",680.0,24/02/2021,Impresora Laser,0.2723865,2021-05-03
83,"viene derramando tinta y la copia sale movida eliminador sin cable de energia las copias salen bien no salen desfasadas ni movidas
solo mancha las hojas ya que tiene mucha tinta derramada
requiere de un buen mantenimiento lavado de mecanismo iva

no trae el cartucho negro para que le se lo pongan

se regreso sin reparacion",580.0,12/03/2021,Sistemas,0.32395092,2021-05-03
83,"error exoa   primeramente es quitar el error que est marcando si se logra quitar tendra un costo de ivaa

se quit el error este trabajo no tiene garanta ya que si llega a volver a marcar este error  es por qu ya necesita reemplazo de una pieza en el cabezal",350.0,13/07/2021,Sistemas,0.34486118,2021-05-03
83,"atora las hojas   primeramente mantenimiento de sistema para ver si con eso se corrige el problema ivaa 
en caso de autorizar no sabemos cunto tiempo pueda durar si les vuelve a presentar el problema es por qu  el sensor de la tarjeta lgica ya comienza a sufrir dao en caso de no autorizar se cobraran  por la revision
despus validar calidad de impresin y ver si requiere destapado de cabezal en caso de requerir destapado iva ms se les avisara despusno aceptado",1230.0,23/07/2021,Sistemas,0.26829267,2021-05-03
83,"    destapado de cabezal   ivaa
recarga de tinta manual   ivaa
total   ivaa

si no queda se tendria que cobrar    iva de la recarga de tinta",2010.0,25/08/2021,Impresora Tinta,0.52005124,2021-05-03
83,"atora las hojas con cable integrado no presento la falla durante  impresiones en duplex tanto en bandeja manual como en adf

se regresa 

gomas desgatadas cvon un  o   de vida util aprox depende el uso que le den al equipo",250.0,23/09/2021,Sistemas,0.26715234,2021-05-03
83,"mandan a imprimir  la primera sale bien y las demas se atoran  en ocasiones atora en la parte de adelante sin cables con bandeja atora por que las gomas estan desgastadas en ambas bandejas

kit de gomas  piezas iva ccharola  charolasa
mantenimiento preventivo ivaa

total ivaa",2410.0,12/10/2021,Sistemas,0.32703137,2021-05-03
83,"atora las hojas con cable integrado primeramente requiere mantenimiento netoa
reset del drum  netono aceptado
sensor daado  netoa

total  netoa

despus validar si requiere de algo mas de ser as se te hara saber
en caso de no autorizar se cobraran  neto por la revisin",1700.0,11/03/2022,Impresora Tinta,0.26923424,2021-05-03
83,"imprime tenue   laser daado por esa situacion imprime tenue

laser seminuevo sin garantia ivaa
por esta ocasion no cobramos servicio para ayudarles


se registro a otro nombre pero es de marco antonio vazquez huizar

",950.0,18/10/2022,Impresora Laser,0.6143566,2021-05-03
84,"formatear con respaldo de informacion en usb eliminador sin cable memoria usb  gb   neto 
adaptador   neto 
servicio ",1030.0,14/02/2018,Sistemas,0.22537623,2021-05-04
84,"imprime  o  hojas se calienta y ya no imprime en cuanto la prende rechina mucho sin cables con charola rep selenoide y buen mantenimiento ivaa cucarachas y cacas de raton
cambio de goma  netoa
cambio de kit engranes de fusor  netoa
filmina ivaa trae piquetes de clip o grapas tiene  de vida util todavia la pueden utilizar sin problema

total  netoa",2214.0,06/04/2021,Otros,0.32749406,2021-05-04
197,    serv bateria v  ah  ,430.0,22/05/2018,Impresora Tinta,0.7616314,2018-02-20
197,"revision general scables mantenimiento reparacion de solenoide y reparacion del seguro de toner  ivaa

cambio de goma y pad  netoa

total  sfact",1720.0,30/11/2019,Impresora Laser,0.51516294,2018-02-20
197,revision general   mantenimiento ivano aceptado,450.0,30/11/2019,Sistemas,0.47722426,2018-02-20
86,"  tn cambio de puntos contactos de cartuchos a tarjeta logica 
servicio  ",430.0,14/02/2018,Sistemas,0.32298812,2017-12-18
87,hoja atorada y rev gral   retiro de restos hoja atorada  ,480.0,14/02/2018,Impresora Tinta,0.37729615,2017-12-18
47,    cambio de v ah y servicio  ,430.0,14/02/2018,Sistemas,0.4249823,2018-03-23
47,"quitar ventilador y pasar num de parte elim ventilador daado  ellos lo proporcionaron  

mano de obra    iva
",480.0,05/04/2018,Sistemas,0.23890969,2018-03-23
47,"mantenimiento    mancha hojas tn cartucho de toner en mal estado  sustituir

mant    iva
",380.0,22/03/2018,Impresora Laser,0.5627447,2018-03-23
92,  tn mantenimiento    iva,620.0,13/02/2018,Impresora Tinta,0.4729714,2017-12-20
220,"no jala las hojas tns tns cambio de electroiman traccion de papel    iva
",300.0,22/03/2018,Impresora Laser,0.42483595,2018-04-07
220,    rep traccion de papel servicio ,480.0,09/07/2018,Sistemas,0.38454956,2018-04-07
95,almohadillas y reset   ,400.0,14/02/2018,Impresora Tinta,0.7090381,2022-11-18
95,actualizar el office   respaldo y formateo   ,400.0,14/02/2018,Sistemas,0.47812122,2022-11-18
95,no prende   fuente de poder iva,480.0,29/03/2019,Impresora Laser,0.4763117,2022-11-18
95,se escucha pero no se ve   iva,1250.0,05/10/2018,Sistemas,0.404432,2022-11-18
95,"activar office  tiene contrasea de administrador para instalar programas
contrasea de arranque de windows usuario   se activo office iva",150.0,13/08/2019,Sistemas,0.389322,2022-11-18
95,"engrane de rodillo engrane impulsor y mantenimiento   iva 
mantenimiento iva
engrane de rodillo iva
engrane impulsor iva",1330.0,08/04/2019,Sistemas,0.3266352,2022-11-18
95,"atora las hojas y hace ruido revision general   cambio de kit mantenimiento
engrane de rodillo de calor iva
engrane impulsor del fusor iva
goma alimentadora de papel iva
pad separador de papel iva
mantenimiento iva
para que siga funcionando es necesario cambiar los engranes y un mantenimiento iva",1710.0,04/04/2019,Sistemas,0.20684236,2022-11-18
95,"sigue arrugando las hojas a l imprimir mas de tres y mancha las hojas   fue necesario cambiar el pad separador iva 
ya esta lista",120.0,12/04/2019,Sistemas,0.37845173,2022-11-18
95,"se calienta se protege y se apaga sin cables 
contrasea pharma no se ha apagado aqui

se recomienda un mantenimiento exhaustivoivaa

trae ruido en el ventilador del procesador quiza se le quite con el mantenimiento el ruido es de la fuente de poder se probo con otra y no se escucha el ruido  neto no aceptado",1100.0,08/06/2021,Sistemas,0.36831108,2022-11-18
95,"enciende pero no arranca no entra a sistema con eliminador completo celerongb ddr  max gbgb hdd salud mala

reconfiguracion de bios  netoa

no detecta el disco
ssd gb  neto
ssd gb  netoa

no quedo se regreso sin reparacion",4243.0,07/12/2022,Sistemas,0.5397864,2022-11-18
95,"esta estrellada la pantalla y ver si puede repara  contrasea pharma con eliminador completo core iuwin gb ddr  maxgbtb hdd salud buenagb en uso
mouse pad y bocinas daadas en la tarjeta madre directamente
eliminador daado oval  netoa
pantalla daada  netoa
se reparo una tuerca de bisagra sin costo por esta ocasion

total  netoa",8059.9,02/10/2023,Sistemas,0.43581143,2022-11-18
95,"no quizo prender y comenzo a hacer unos pitidos hasta que se descarga con eliminador completo contrasea pharma primeramente mantenimiento x derrame  netoa

despues continuar con el diagnostico

trae corto en tarjeta madre incosteable

se regresa sin reparacion solo se cobran  netoa",1180.0,05/01/2024,Sistemas,0.3633453,2022-11-18
95,"maneja temperaturas altas con eliminador completo contrasea pharma core i win  progb ddr  maxgbgb ssd salud buenagb en uso

primero mantenimiento ex  netoa",5535.8,29/01/2024,Sistemas,0.39808592,2022-11-18
95,"trae un falso en la entrada de carga con eliminador contrasea pharma cambio jack energia  netoapagado
se la llevarany una vez llegue lapieza la traeran de nuevo   am

si no acepta se cobran  netona

se trajo el  se cambia jack y funciona correctamente pero el eliminador esta daado
eko  netono aceptado
oval  netono aceptado",6298.0,29/02/2024,Sistemas,0.35683024,2022-11-18
95,"no jala las hojas sin cables mantenimiento  netono aceptado
ensamble de goma  netono aceptado

total  netono aceptado

se regresa sin reparacion",1000.0,14/03/2024,Sistemas,0.26554802,2022-11-18
96,no entra eliminador con cable prende pero inmediatamente se apaga   ,400.0,15/02/2018,Sistemas,0.4294242,2017-12-21
97,    servicio    iva,360.0,14/02/2018,Sistemas,0.5165597,2018-04-12
97,  cartuchos tinta rep de traccion de papel  ,300.0,14/02/2018,Impresora Tinta,0.33250105,2018-04-12
97,no determina la suma correcta y el punto falla       orden rivas    ,200.0,14/02/2018,Sistemas,0.4057847,2018-04-12
97,atora carro a veces atora corrector tapa cambiarla  rota  cinta corrector margarita    iva,360.0,13/02/2018,Otros,0.41833374,2018-04-12
97,"no hace presion el rodillo ccinta y margarita  stapa reparacion de alimentacion de papel 
servicio 
tapa

 ivaaceptado",550.0,01/04/2020,Sistemas,0.34263253,2018-04-12
97,"teclado duro y mant    completa stapa de teclad   teclado y mant   
",360.0,12/04/2018,Sistemas,0.67544186,2018-04-12
97,stapa   rep y mant  ,360.0,12/04/2018,Sistemas,0.41297415,2018-04-12
97,no agarra el papel   ,305.0,06/08/2018,Sistemas,0.42935234,2018-04-12
97,no registra        con eliminador   rep de chapa y servicio a impresora iva,360.0,09/07/2018,Sistemas,0.43603423,2018-04-12
97,punto decimal sume bien   iva,190.0,06/08/2018,Sistemas,0.26134214,2018-04-12
97,no recorre la tinta    completa   iva,360.0,11/09/2018,Impresora Tinta,0.6377714,2018-04-12
97,prende y pita con cualquier funcion pita y ya no realiza nada    srollo   iva,430.0,20/09/2018,Sistemas,0.39968607,2018-04-12
97,  crollo ,190.0,05/10/2018,Sistemas,0.582406,2018-04-12
97,servicio de limpieza   mantenimiento ,380.0,20/09/2018,Impresora Tinta,0.4508731,2018-04-12
97,  crollo iva,190.0,01/11/2018,Sistemas,0.50948375,2018-04-12
97,crollo    iva,190.0,16/11/2018,Sistemas,0.50948375,2018-04-12
97,  no recorre el papel   iva,190.0,15/01/2019,Sistemas,0.38027152,2018-04-12
97,rev gral  sin tapa ni cinta    alimentador y tapas   iva,650.0,15/01/2019,Sistemas,0.34173924,2018-04-12
97,no pinta y no se mueve hacerle limpieza   servicio y cambio de entintador ,300.0,20/03/2019,Sistemas,0.3599514,2018-04-12
97,atora el enmicado   mantenimiento iva,380.0,02/04/2019,Impresora Tinta,0.47202665,2018-04-12
97,prende y se apaga si es falla del foco se autoriza que se cambie c cables cambio de circuitos iva,1100.0,20/05/2019,Sistemas,0.30072382,2018-04-12
97,cuando saca la cuenta cambia los numeros al imprimir   iva,450.0,28/05/2019,Sistemas,0.3693693,2018-04-12
97,el rodillo no da vuelta   no trae la parte que marca la escritura iva ya la habian itervenido,680.0,07/08/2019,Sistemas,0.42720094,2018-04-12
97,la margarita no funciona no permite teclear las letras seleccionadas   mantenimiento iva,380.0,27/08/2019,Sistemas,0.46684685,2018-04-12
97,no funciona la recla  ni tecla del subtotal no saca el rollo y mantenimiento   cambio de engranes del saca rollo cambio del teclado  incostiable sale mas cara que la maquina se regresa sin raparacion,2580.0,31/07/2019,Sistemas,0.37050682,2018-04-12
97,"rodillos   cambio de filmina servicio de mantenimto
      neto                    iva

total",1076.8,27/08/2019,Sistemas,0.38288966,2018-04-12
97,desarmar para cotizar display   cambio de pantalla ,1800.0,27/08/2019,Sistemas,0.51599234,2018-04-12
97,error en las teclas a y s los cambia por simbolos completa con tapa cinta margarita ajustes y mantenimiento iva,350.0,16/10/2019,Sistemas,0.46904486,2018-04-12
97,"no toma papelcambio de almohadilla   cambio de almohadillasiva
reset y mantenimiento iva

total iva",1400.0,16/10/2019,Impresora Tinta,0.39109096,2018-04-12
97,el signo de mas se atora con rollo de papel mantenimiento y reparacion de la tecla  costo iva,240.0,16/10/2019,Sistemas,0.5044613,2018-04-12
97,"no enmica parejo   cambio de los  termo swtich y mantenimiento iva

  facturada",350.0,15/11/2019,Sistemas,0.41165724,2018-04-12
97,"no marca ninguna tecla   mantenimiento ivaaceptado
engrane barrido ivaaceptado

total iva",640.0,31/01/2020,Sistemas,0.53608924,2018-04-12
97,"el punto aveces no lo marca y el boton de los decimales tambien no queda fijo   mantenimiento al impresor del teclado ivaaceptado
cinta ivaaceptado

total iva",620.0,31/01/2020,Sistemas,0.34479073,2018-04-12
97,"no marca la letra  l   margarita quebrada ivaaceptado

mantenimiento iva no aceptado",730.0,31/01/2020,Otros,0.50329334,2018-04-12
97,no prende con eliminador eliminador daado v ma iva,700.0,12/02/2020,Sistemas,0.41248915,2018-04-12
97,"revision general   entintador ivaaceptado

mantenimiento ivaaceptado

total iva",640.0,18/03/2020,Sistemas,0.43012986,2018-04-12
97,"no saca corte se queda trabada a la hora de querer sacar la cuenta y no se apaga cllave stapa reparacion de impresora daado iva

ojo gabeta solo funciona con la llave",600.0,12/02/2020,Sistemas,0.38027444,2018-04-12
97,"no imprimpe y no marca nada crollo cambio del eje 
reponer rodillo impresor 
mantenimiento   ivaaceptado",350.0,04/03/2020,Sistemas,0.42787412,2018-04-12
97,no imprime lo que se indicahacen sumas e imprime otras cantidades   mantenimiento ivaaceptado,260.0,18/03/2020,Sistemas,0.4344611,2018-04-12
97,"no imprime  no detecta el cartucho de toner   ajustes de impresora y destapado de cabezal ivaaceptado

destapo pero se colvio a tapar cabezal daado


         se regresa sin reparacion
                        sin costo",530.0,01/04/2020,Impresora Laser,0.53202266,2018-04-12
97,no se detiene el carro   cambio de cremallera y servicio ivaaceptado,580.0,22/04/2020,Sistemas,0.4471011,2018-04-12
97,le falta un engrane cin eliminador y cable de energia cable vgaparaqlelo kit de engranes con instalacion  neto,800.0,22/04/2020,Sistemas,0.21746089,2018-04-12
97,"jala las pero no imprime scables mantenimiento y destapado de cabezalez ivaaceptado

comentario pronto va a solicitar reset y cambio de almohadillas le restan aprox  mil impresiones",780.0,19/06/2020,Impresora Tinta,0.33993512,2018-04-12
97,"no imprime a color y el negro imprime tenue scables destapado de cabezal ivaa

contador al ",480.0,01/07/2020,Impresora Tinta,0.3832078,2018-04-12
97,"boton de encendido no funciona bien   tinta conductora y mantenimiento

si no queda con tinta   ivaa

se pondra un switch para el encendido y apagado",350.0,13/08/2020,Impresora Tinta,0.45049813,2018-04-12
97,"no imprime  y parpadea el boton de encendido y el de indestabilidad de tinta scables manda error que indica que e el reset ivaa

despues de esto validar funcionamiento para ver si requiere de algo mas
se realizo el reset y manda otro error  probablemente el usuario intento quitar el error y esto provoco que se daara el chip del reset 

             se regresa sin reparacion",380.0,13/08/2020,Impresora Tinta,0.4940565,2018-04-12
